"","Date","Rainfall_Simignano","Rainfall_Siena_Poggio_al_Vento","Rainfall_Mensano","Rainfall_Montalcinello","Rainfall_Monticiano_la_Pineta","Rainfall_Sovicille","Rainfall_Ponte_Orgia","Rainfall_Scorgiano","Rainfall_Pentolina","Rainfall_Monteroni_Arbia_Biena","Temperature_Siena_Poggio_al_Vento","Temperature_Mensano","Temperature_Pentolina","Temperature_Monteroni_Arbia_Biena","Volume_Pozzo_1","Volume_Pozzo_3","Volume_Pozzo_4","well","depth_to_gw.m"
"1764",2019-08-31,0,0,0,0,0,12.8,0,2.2,0,0,26.8,26.25,25.05,24.8,-222.2903064,-110.4671,-138.5642227,"Pozzo_3",NA
"1765",2019-09-01,1.6,0,0,1,0,0,0,0.4,4.8,0,25.55,24.95,23.05,23.25,-260.033069,0,-215.0810789,"Pozzo_3",NA
"1766",2019-09-02,0,0,0,0,0,0,0,0,0,0,24.9,24.2,22.4,23.05,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1767",2019-09-03,9.8,1.6,0,1.6,0,9.2,0,5.8,0.2,0.4,23.5,22.4,22.1,22.2,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1768",2019-09-04,0,0,0,0,0,0,0,0,0,0,22.1,21.4,21.25,20.35,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1769",2019-09-05,0,0,0,0,0,0,0,0,0,0,22.8,22.25,20.65,19.85,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1770",2019-09-06,0,0,0,0,0,0.2,0,0,0.2,0.4,20.35,19.7,19.7,20.2,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1771",2019-09-07,1.4,2.2,6.4,7.2,43.8,1.8,9,7.4,6.8,6.6,20.15,19.35,18.35,19,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1772",2019-09-08,0,6.2,1,0,0,1.2,0,0,0.4,0,19.7,19.55,19.05,19.05,-260.033069,0,-215.0810789,"Pozzo_3",NA
"1773",2019-09-09,1.8,2.4,1.2,0.4,0,3,1.2,1.8,2.2,0,19.6,18.4,18.1,18.7,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1774",2019-09-10,0,0,0,0,0,0,0,0.2,0,0,18.85,19.25,18.85,17.8,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1775",2019-09-11,0,0,0,0,0,0,0,0,0,0,23.05,21.25,21.5,19.95,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1776",2019-09-12,0,0,0,0,0,0,0,0,0,0,23.5,22.6,22.3,20.1,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1777",2019-09-13,0,0,0,0,0,0,0,0,0,0,23.85,22.4,22.6,20.25,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1778",2019-09-14,0,0,0,0,0,0,0,0,0,0,24.2,23.35,23.95,20.75,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1779",2019-09-15,0,0,0,0,0,0,0,0,0,0,23.35,22.1,22.15,20.35,-260.033069,0,-215.0810789,"Pozzo_3",NA
"1780",2019-09-16,0,0,0,0,0,0,0,0,0,0,24.5,23.2,22.15,21.45,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1781",2019-09-17,0,0,0,0,0,0,0,0,0,0,22.85,21.25,21.45,20.6,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1782",2019-09-18,0,0,0,0,0,0,0,0,0.2,0,23.25,22.05,21.65,22.3,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1783",2019-09-19,0,0,0,0,0.2,0,0,0,0.2,0,19.85,19.45,19.3,21.25,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1784",2019-09-20,0.4,1,6.2,3.2,0.2,0.2,0,18.6,0,0,18.55,17.9,18.3,16.8,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1785",2019-09-21,0,0,0,0,0,0,0,0,0,0,18.45,17.55,17.5,15.65,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1786",2019-09-22,16.4,13.2,18.4,19.4,17.2,16.4,0,13.4,16.8,12.2,16.4,17.25,16.5,17.4,-260.033069,0,-215.0810789,"Pozzo_3",NA
"1787",2019-09-23,5,5.2,3.8,5.2,9.8,6.4,0,3.4,8.8,3,18.5,18.6,17.7,19,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1788",2019-09-24,10.6,8.2,10.2,35.4,26.2,26.4,0,13.2,48.6,24.6,19.05,18.45,18.45,18.35,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1789",2019-09-25,0.6,0,0.4,0.4,0.2,0.4,0,0.2,0.4,0,19.8,19.55,19,19.6,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1790",2019-09-26,0,0,0,0,0,0,0,0,0,0.2,20.3,19.85,19.5,18.95,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1791",2019-09-27,0,0,0.2,0,0.2,0.2,0.2,0.2,0.2,0,19.7,19.65,18.85,19.3,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1792",2019-09-28,0.2,0,0,0,0.2,0,0,0,0.2,0.2,20.55,20.15,19.25,19.4,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1793",2019-09-29,0,0,0,0.2,0,0.2,0.2,0,0.4,0,20.65,19.4,19.25,19.8,-260.033069,0,-215.0810789,"Pozzo_3",NA
"1794",2019-09-30,0,0,0,0,0.2,0,0,0,0,0.2,20.55,20.65,20.15,19.3,-273.71902,0,-226.4011357,"Pozzo_3",NA
"1795",2019-10-01,0.2,0,0,0,0,0.2,0,0.2,0.2,0,21.2,20.35,20.15,19.75,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1796",2019-10-02,0.4,0,1.2,0.6,1.2,0,0,0,0.2,0,18.2,17.7,16.85,16.8,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1797",2019-10-03,0.6,10.8,1.4,2.2,9.2,0.2,3.4,6.2,1,3,13.1,12.1,12.45,11.4,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1798",2019-10-04,0.2,0.6,0,0.2,0.2,3,1.2,0,0,0.8,14.5,13.35,13.95,11.75,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1799",2019-10-05,0,0.2,0.2,0,0,0,0,0.4,0,0,18,16.85,17.2,17,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1800",2019-10-06,0.2,0,0,0,0.2,0.2,0,0.2,0.2,0.2,18.5,17.95,17.05,15.7,-240.201597,0,-185.7814062,"Pozzo_3",NA
"1801",2019-10-07,1.2,0.2,2.4,0,1.6,0.6,1.4,4.4,0.4,0,16,14.7,15.5,14.05,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1802",2019-10-08,0,0,0,0,0,0,0,0.2,0,0,16.95,15.95,16.35,14.1,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1803",2019-10-09,0,0,0,0,0,0,0,0,0,0,16.85,16.45,15.8,14.25,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1804",2019-10-10,0,0,0,0,0,0,0.2,0,0,0,18.3,16.55,17.05,16.35,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1805",2019-10-11,0,0,0,0,0,0,0,0.2,0,0,18,17.1,17.65,15.5,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1806",2019-10-12,0,0,0,0,0.2,0.2,0,0,0,0,18.1,17.5,16.7,15.3,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1807",2019-10-13,0.2,0,0,0.2,0.2,0.2,0,0.2,0.4,0,16.3,17.35,16.5,15.65,-240.201597,0,-185.7814062,"Pozzo_3",NA
"1808",2019-10-14,0,0,0,0,0.2,0,0.2,0,0,0,19.25,18.35,18.1,17.65,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1809",2019-10-15,0,0,0,0.2,0.2,0,0,0,0.4,0,17.6,17.5,16.95,17.65,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1810",2019-10-16,22.8,40.6,12.8,39.6,23.8,67.2,13.6,11.2,49.8,9.6,15.2,15.45,14.5,14.95,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1811",2019-10-17,0.2,0,0,0,0.2,0.2,0,0,0.4,0.2,16.4,15.75,14.8,14.4,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1812",2019-10-18,0.2,0,0.2,0.4,0.2,0.2,0.4,0.2,0.4,0.2,15.15,15.45,14,14.05,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1813",2019-10-19,0,0,0.2,0,0,0,0,0.2,0.2,0,17,16.5,16.1,16,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1814",2019-10-20,0,0,0,0,0,0.2,0,0,0.2,0.2,16.55,16.7,15.85,14.75,-240.201597,0,-185.7814062,"Pozzo_3",NA
"1815",2019-10-21,0,0,0,0,0,0,0,0,0,0,20.1,19.9,19,18.65,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1816",2019-10-22,0.2,0,0,0,0.4,0.2,0.2,0,0.2,0.2,21.15,20.25,20.2,18.75,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1817",2019-10-23,0,0,0,0.2,0,0.2,0,0.2,0.2,0,20.2,19.05,18.8,17.3,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1818",2019-10-24,0.6,0,0,0,0.2,0,0.2,0.8,0.6,0,16.1,15.65,15.4,14.4,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1819",2019-10-25,19.4,20.2,18.8,19,20.4,26.2,20.2,14.6,21.6,19.8,17.3,16.6,16.25,16.8,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1820",2019-10-26,0.2,0,0,0,0,0.2,0,0.2,0,0.2,19.8,18.5,18.35,16.45,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1821",2019-10-27,0.2,0,0,0.2,0,0,0.2,0.2,0,0.2,18.35,18.95,17.95,15.2,-240.201597,0,-185.7814062,"Pozzo_3",NA
"1822",2019-10-28,0.2,0.2,0.4,0.2,0.4,0.6,0.2,0.4,0.4,0.4,16.15,16.1,15.45,14.05,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1823",2019-10-29,0.2,0,0,0,0.2,0.2,0,0.2,0.2,0.2,15.6,16.4,14.9,15.6,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1824",2019-10-30,4.2,4.4,6.2,5.6,3.2,3.2,3.2,8.2,4,2.8,15.7,14.95,14.85,15.7,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1825",2019-10-31,3,2.4,10,5.2,1,3.2,8.8,5.6,3.8,3.8,14.55,14.15,13.8,15.65,-252.8437863,0,-195.559375,"Pozzo_3",NA
"1826",2019-11-01,8.2,14.2,9,5.2,1.2,14.4,8.8,27.4,1.8,2.6,13.6,11.95,12.65,14.05,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",NA
"1827",2019-11-02,1.4,0.8,1.6,1.4,0.8,1.2,0.8,0.8,1,0.4,13.45,13.5,12.95,13.55,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",NA
"1828",2019-11-03,5.8,11.4,2,5.8,13.2,14.6,13,0.8,12.2,5.4,15.7,15.65,14.65,16.6,-190.4037803,-98.9529402,-146.9152885,"Pozzo_3",NA
"1829",2019-11-04,34.6,7.6,11.6,15.6,45.8,17.8,17,18.8,21,37.8,15.55,15.1,14.75,16.1,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",NA
"1830",2019-11-05,1,3,2.6,1.4,11.8,4.8,17.4,15.4,13.2,6.2,14.5,14.35,13.8,14.8,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",NA
"1831",2019-11-06,42.2,28.6,44,31.2,21.8,37.6,36.6,29.6,38.6,24,9.9,10.05,9.75,10.6,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",NA
"1832",2019-11-07,16.8,13.4,17,11.6,0.4,12.4,1.2,4.2,3.2,1,10.6,11.15,11.4,10.4,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",NA
"1833",2019-11-08,7.4,14.2,11.2,10.8,12.6,8,14.2,10.4,7.4,12.6,10.65,11.3,10.4,10.75,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",NA
"1834",2019-11-09,21,24.2,15.2,21.8,18.2,27,22.4,18.8,29.4,20.4,8.15,9.1,6.9,9,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",NA
"1835",2019-11-10,11.6,1.4,18.6,21,11.8,5.4,5.6,6.6,11.2,2.2,8.65,9.2,8.4,9.25,-190.4037803,-98.9529402,-146.9152885,"Pozzo_3",NA
"1836",2019-11-11,9.2,6.2,6.4,9.4,12.8,9,8.4,5.4,8.8,9.6,10.65,10.75,9.85,11.65,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-8.6
"1837",2019-11-12,4.6,3.4,2.6,3.4,4.2,2.8,3,1.4,4.4,3,10.8,10.05,9.85,11.1,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.3
"1838",2019-11-13,23.4,20.8,22.6,20.4,18.4,24.4,20.8,21.2,23.2,20.2,10.9,10.35,10,10.2,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.7
"1839",2019-11-14,0.2,0,0.2,0,0.2,0.2,0,0,0.2,0,10.6,9.5,9.35,9.3,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.1
"1840",2019-11-15,10.4,4,11.4,13.6,14,5.2,10.4,10,11.6,13.2,10.85,10.35,10.45,12.15,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-8.9
"1841",2019-11-16,19.8,17,17.4,17.4,23.8,18.8,19.2,20.2,17.4,17.8,9.35,8.85,8.45,9.15,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.9
"1842",2019-11-17,87.8,79.2,74.2,90,106.4,93.8,90,71.8,95.8,86,9.55,0,8.45,10.95,-190.4037803,-98.9529402,-146.9152885,"Pozzo_3",-9.1
"1843",2019-11-18,4.4,3,3.2,4.6,6.6,4.4,5.2,4.8,5.2,7.4,8.6,0,8.4,8.7,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-10.2
"1844",2019-11-19,26.6,26.6,26,19.8,28,36.8,31,27.8,21.8,25.6,10.1,9.4,9.25,10.2,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9
"1845",2019-11-20,8.6,14,4.6,5,12.6,194.2,10,6.4,7.8,16.6,12.1,10.5,10.5,10.8,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.6
"1846",2019-11-21,0.4,3.6,0,2.2,1.6,20,7.8,0,3,0.6,9.85,9.95,8.75,9.65,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-8.7
"1847",2019-11-22,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0.4,0.8,10.2,10.25,9.35,9.2,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.1
"1848",2019-11-23,2,0.6,0.8,0.8,1.6,0.8,1.4,0.8,2,0.4,12.55,12.4,11.25,12.05,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.7
"1849",2019-11-24,38.4,14.4,42.8,38.8,44.6,29.4,27.6,33.6,34.8,11.4,12.4,12,11.15,13.5,-190.4037803,-98.9529402,-146.9152885,"Pozzo_3",-9.4
"1850",2019-11-25,2.6,3,2,1.8,2.6,2.4,2.2,2.2,2.4,1.6,14.45,13.6,13.25,12.55,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.6
"1851",2019-11-26,0,0,0,0,0.2,0.2,0.2,0.2,0,0.2,12.75,12.15,12.15,9.6,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.9
"1852",2019-11-27,0.2,0,0,0.2,0.2,0.2,0,0.2,0.2,0.2,11.05,11.9,10.9,10.35,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.4
"1853",2019-11-28,5.4,4.8,3,4.6,11.8,4.2,7,6.4,8.4,4.4,12.75,12.45,12.4,11.35,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.6
"1854",2019-11-29,0.2,0.2,0.4,0.4,0,0.2,0.2,1.4,0,0.4,12.3,12.25,12.4,11.7,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.5
"1855",2019-11-30,0.2,0.8,0,0,1.4,0.6,0.2,0,0.2,0,11.95,11.05,11.15,9.65,-200.4250318,-104.1609897,-154.6476721,"Pozzo_3",-9.3
"1856",2019-12-01,0.2,0,0.2,0,0.4,0.2,0.2,0.4,0.2,0.2,9.7,9.65,9.05,8.5,-147.2426989,-158.8508312,-79.92724704,"Pozzo_3",-9.4
"1857",2019-12-02,16.2,5.8,6.2,20.2,17.2,13.2,7.2,2.2,22.2,4.6,12.45,12.55,12.15,13.55,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.6
"1858",2019-12-03,38.2,18.6,23.8,12.6,19,12.6,5.6,19.4,9.4,5.2,8.45,7.7,7.5,9.15,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.4
"1859",2019-12-04,0,0,0,0,0,0,0,0,0,0,6.2,5,5.7,4.65,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10.1
"1860",2019-12-05,0,0,0,0,0,0,0,0,0,0,7.2,5.1,6.25,4.75,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.9
"1861",2019-12-06,0,0,0,0,0,0,0.2,0.2,0,0,9.35,10,9.5,8.15,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.5
"1862",2019-12-07,6.8,1.8,5.2,1,2,6,2,0.6,1.2,3.8,10.45,11.2,11.45,9.75,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10.1
"1863",2019-12-08,1.2,1.2,3,0.8,0.2,0.8,0.6,0.4,0.8,0.6,10.2,10.85,8.55,9.3,-147.2426989,-158.8508312,-79.92724704,"Pozzo_3",-9.6
"1864",2019-12-09,0.6,0.2,0.6,0.4,0.4,0.4,0.2,1.4,0.4,0.2,9.4,9.15,9.8,9.4,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.5
"1865",2019-12-10,2,3.8,4.4,0.4,0.2,0,1.4,3.8,1.2,3,8.95,7.45,7.85,6.45,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.9
"1866",2019-12-11,0,0,0,0,0,0,0.2,0,0,0.2,6.55,5.25,5.2,4.55,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.5
"1867",2019-12-12,0.4,0.8,0.6,1.6,3.2,0.8,1.4,1,1.6,1.4,4.3,4.1,4.4,3.3,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.9
"1868",2019-12-13,1.8,1.2,2.2,3.4,4,1.4,2.2,2.6,3.2,0.8,5,6.05,4.95,5.55,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.5
"1869",2019-12-14,13.4,6,8.8,12,10.2,11.8,6.4,5.6,7.8,5,7.6,8.3,7.9,2.2,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.8
"1870",2019-12-15,0.2,0,0.2,0,0.2,0,0.2,0,0,0.2,11.55,12.75,11.6,8.55,-147.2426989,-158.8508312,-79.92724704,"Pozzo_3",-9.9
"1871",2019-12-16,0.2,0,0,0.2,0,0,0,0,0.4,0,11.75,12.65,11.7,10.4,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10.1
"1872",2019-12-17,0,0,0,0,0,0,0,0,0,0,13.85,13.4,13.2,13.35,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10
"1873",2019-12-18,0,0,0,0,0,0,0,0,0,0,12.35,12,11.4,10.7,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-9.6
"1874",2019-12-19,0.6,0,1,0,0.8,0.2,0.6,0,0.6,0,10.75,10.45,9.6,8.6,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10
"1875",2019-12-20,3,1.6,2.6,6,5.8,2.6,2.8,1,4.6,3.4,9.6,10.2,9.15,9.65,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10
"1876",2019-12-21,24.2,7.8,18.4,38.4,60,15.8,22.6,13.8,38,18.6,13,12.55,12.8,12.05,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10.5
"1877",2019-12-22,27,19.6,16.2,69,26.4,21.4,20.8,16.8,23.2,16.2,10.9,11.6,11.05,11.2,-147.2426989,-158.8508312,-79.92724704,"Pozzo_3",-10.2
"1878",2019-12-23,0.8,0.8,0.2,1,0.6,1,0,0.2,0,8.6,11.55,10.5,10.95,8.2,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10.2
"1879",2019-12-24,0.2,0,0,0,0,0,0,0,0,0,9.3,9.65,10.65,6.85,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10.4
"1880",2019-12-25,0,0,0,0,0,0.2,0,0,0,0,12,10.75,11.3,9.2,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10.3
"1881",2019-12-26,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.4,9.25,8.8,8.85,6.85,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-11
"1882",2019-12-27,0,0,0,0,0,0.2,0,0,0,0,8,8.6,7.5,5.55,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10.9
"1883",2019-12-28,0.2,0,0.2,0,0.2,0.2,0.2,0.4,0.2,0.4,6.05,4.85,5.65,4.15,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10.5
"1884",2019-12-29,0,0,0,0,0,0,0,0,0,0,5.25,3.6,3.75,3.05,-147.2426989,-158.8508312,-79.92724704,"Pozzo_3",-10.7
"1885",2019-12-30,0.2,0,0,0,0,0,0.2,0,0,0,4.7,3.3,3.85,1.9,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10.1
"1886",2019-12-31,0,0,0,0,0,0,0.2,0,0,0,5.75,4.95,4.9,2.45,-154.9923146,-167.2114013,-84.13394426,"Pozzo_3",-10
"1887",2020-01-01,0,0,0,0,0.2,0,0,0.2,0,0,7.95,8.35,8.4,4.7,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.3
"1888",2020-01-02,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,9.7,8.05,8.45,3.75,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.7
"1889",2020-01-03,0,0,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,6.65,8.3,7.15,2.75,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.8
"1890",2020-01-04,0.4,0,0.6,0.2,0.2,0.2,0.4,0,0.6,0.2,10.15,9.1,8.85,7.05,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.2
"1891",2020-01-05,0.4,0.2,0.4,0.2,0.6,0.2,0.2,0.2,0.4,0.2,8.25,8.4,7.8,5.6,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.6
"1892",2020-01-06,0,0,0,0,0,0,0,0.2,0.2,0,6.65,5.85,5.4,3.1,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.7
"1893",2020-01-07,0,0,0,0,0,0,0.2,0,0,0.2,4.35,5.5,4.7,0.4,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.7
"1894",2020-01-08,0,0,0,0,0,0.2,0.2,0,0,0,8.9,7.65,7.55,5.1,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.7
"1895",2020-01-09,0,0,0,0,0,0,0,0.2,0,0.2,7.8,7.95,7.05,3.1,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.2
"1896",2020-01-10,0.2,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0,7.6,8.4,6.7,5,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-11.1
"1897",2020-01-11,0,0,0,0,0,0,0,0,0,0.2,10.35,8,9.15,7.2,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.5
"1898",2020-01-12,0,0,0,0,0,0,0,0,0,0,8.5,6.95,6.8,5.35,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.7
"1899",2020-01-13,0,0,0,0,0.2,0,0.2,0,0,0,6.25,6.9,5.3,2.7,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.3
"1900",2020-01-14,0,0,0,0.2,0,0.2,0,0.2,0,0,4.5,5.55,4.45,1,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-9.8
"1901",2020-01-15,0.2,0,0,0,0,0,0.2,0.2,0,0.2,9.65,9.25,8.95,6.2,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.8
"1902",2020-01-16,0.2,0,0,0,0.2,0.2,0,0.2,0.4,0,8.4,7.55,6.45,4.15,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.2
"1903",2020-01-17,0,0,0,0.2,0.4,0.2,0,0.2,0.2,0.2,5.7,7,6,2.55,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.3
"1904",2020-01-18,14.6,18.4,12.2,10.2,15.6,16.4,14.6,15.6,19.6,10.2,5.65,6.55,5.65,5.55,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.9
"1905",2020-01-19,3.8,1.8,3.4,3.4,2.8,2.2,2,6.2,2.8,2,6.25,5.45,5.3,4.35,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.2
"1906",2020-01-20,0,0,0,0,0,0,0,0.2,0,0.2,6.3,4.85,5.65,5.75,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-9.9
"1907",2020-01-21,0,0,0,0,0,0,0,0,0,0,5.85,4.5,5.3,4.1,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.2
"1908",2020-01-22,0,0,0,0,0,0,0,0,0,0,8.15,8.2,8,5.9,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.2
"1909",2020-01-23,0.2,0,0,0.2,0.2,0.2,0,0,0.2,0,9.3,9.1,8.65,6.5,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.2
"1910",2020-01-24,0,0,0,0,0,0.2,0.2,0.4,0,0,7.85,7.55,6.55,4.3,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.7
"1911",2020-01-25,31.6,20.8,24,27.8,27.4,40.8,26.6,25.4,41,10,9.45,10.1,8.7,10.55,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.3
"1912",2020-01-26,2.4,8.4,0.2,0.8,22,7,12.6,0.8,11.8,7.4,10.1,8.9,9,7.75,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.4
"1913",2020-01-27,0,0,0.2,0,0.2,0.4,0.2,0.2,0.4,0.2,7,7.75,7.1,6.5,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.5
"1914",2020-01-28,0.4,1,0.8,0.2,0.2,0.2,0.2,3.2,0,0.2,10.3,10.55,10.5,9.95,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.9
"1915",2020-01-29,0,0.4,0,0.8,0,0,0,0,0,0,10.5,10.05,9.8,8.9,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.6
"1916",2020-01-30,0,0,0,0,0,0,0,0,0.2,0,10.3,10.15,9.8,8.45,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.3
"1917",2020-01-31,0,0,0,0,0.2,0,0,0,0,0,10.7,11.4,9.9,10.5,-156.2116458,-145.8890468,-62.04052447,"Pozzo_3",-10.3
"1918",2020-02-01,0,0,0,0,0.2,0,0,0,0.2,0,11.6,12.1,10.7,12.95,-161.072852,-160.0216395,-68.36374001,"Pozzo_3",-10.2
