"","Date","Rainfall_Gallicano","Rainfall_Pontetetto","Rainfall_Monte_Serra","Rainfall_Orentano","Rainfall_Borgo_a_Mozzano","Rainfall_Piaggione","Rainfall_Calavorno","Rainfall_Croce_Arcana","Rainfall_Tereglio_Coreglia_Antelminelli","Rainfall_Fabbriche_di_Vallico","Temperature_Orentano","Temperature_Monte_Serra","Temperature_Ponte_a_Moriano","Temperature_Lucca_Orto_Botanico","Volume_POL","Volume_CC1","Volume_CC2","Volume_CSA","Volume_CSAL","Hydrometry_Monte_S_Quirico","Hydrometry_Piaggione","CoS","DIEC","LT2","PAG","SAL","imp1","imp2","imp3","imp4","imp5","Season"
"2954",2018-02-01,17.4,3.6,14.2,12,14,6.2,15.6,0,29.6,14.4,10.5,4.8,0,11.5,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.34,-0.8,4.7,3.57,12.68,1.51,5.24,4.7,3.57,12.68,1.51,5.24,"Winter"
"2955",2018-02-02,29,19.6,33,19.6,39.8,31.6,43.8,1.4,4,46.6,7.85,2.95,0,7.95,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.61,-0.05,4.61,3.34,12.63,1.29,5.21,4.61,3.34,12.63,1.29,5.21,"Winter"
"2956",2018-02-03,15.2,28.4,16.4,21.6,24,33.8,20,46.2,0.2,21.6,3.4,-0.5,0,4.4,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.64,-0.01,4.56,3.19,12.62,0.89,5.15,4.56,3.19,12.62,0.89,5.15,"Winter"
"2957",2018-02-04,0,2.2,0.6,2.8,0.4,2,0.4,7.8,1.2,0.4,3.25,0.15,0,2.9,-5412.889643,-17116.9632,-10594.0656,-5402.005357,-4038.144643,0.54,-0.34,4.62,3.19,12.72,1.01,5.08,4.62,3.19,12.72,1.01,5.08,"Winter"
"2958",2018-02-05,0,0.2,6.8,0.2,0,0,0,0,3.8,0.2,6.6,2.15,0,7.85,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.46,-0.68,4.64,3.3,12.74,1.1,5.05,4.64,3.3,12.74,1.1,5.05,"Winter"
"2959",2018-02-06,0.6,0.2,15.4,1.2,0.4,1,0.4,0,0,1.2,6.2,1.2,0,7.1,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.43,-0.8,4.58,3.39,12.67,1.17,5.05,4.58,3.39,12.67,1.17,5.05,"Winter"
"2960",2018-02-07,4.8,3.4,2.8,3.4,3,1.2,2.8,15.8,2.4,4,5.35,2.2,0,6.7,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.41,-0.82,4.53,3.44,12.64,1.25,5.05,4.53,3.44,12.64,1.25,5.05,"Winter"
"2961",2018-02-08,1.8,1.8,4,2.6,1,1.2,0.6,0.4,0.2,1.6,6.15,1.85,0,7.25,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.37,-0.83,4.56,3.49,12.72,1.33,5.06,4.56,3.49,12.72,1.33,5.06,"Winter"
"2962",2018-02-09,2.6,1.8,0.2,0.2,3.2,2.2,3.2,0,0,4.6,6,3.1,0,6.8,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.37,-0.83,4.56,3.51,12.72,1.36,5.09,4.56,3.51,12.72,1.36,5.09,"Winter"
"2963",2018-02-10,0,0.2,0,0,0,0,0.2,0,0,0,5,2.85,0,6.15,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.34,-0.84,4.57,3.53,12.69,1.43,5.11,4.57,3.53,12.69,1.43,5.11,"Winter"
"2964",2018-02-11,0,0.2,0,0.2,0.2,0,0,6.6,13.4,0.2,4.55,2,0,5.45,-5412.889643,-17116.9632,-10594.0656,-5402.005357,-4038.144643,0.33,-0.84,4.63,3.55,12.7,1.48,5.12,4.63,3.55,12.7,1.48,5.12,"Winter"
"2965",2018-02-12,11.8,12.2,8.6,11.6,12,12.8,11.6,0,0,15,5.15,0.4,0,6.1,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.36,-0.82,4.6,3.55,12.69,1.31,5.14,4.6,3.55,12.69,1.31,5.14,"Winter"
"2966",2018-02-13,3,2.4,5.8,8,4.8,2.2,4.2,18.2,0.4,8.2,4.55,-0.6,0,5.15,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.32,-0.85,4.55,3.56,12.71,1.26,5.16,4.55,3.56,12.71,1.26,5.16,"Winter"
"2967",2018-02-14,0.4,0,0.8,0,0.2,0,0.2,2,0,0.8,4.7,-0.1,0,6.1,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.31,-0.84,4.54,3.57,12.73,1.34,5.16,4.54,3.57,12.73,1.34,5.16,"Winter"
"2968",2018-02-15,0,0,0,0,0,0,0,0,0,0,3.95,0.65,0,4.25,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.31,-0.85,4.58,3.59,12.8,1.41,5.18,4.58,3.59,12.8,1.41,5.18,"Winter"
"2969",2018-02-16,0,0,0,0,0,0,0,0,10.6,0.2,6.45,3.15,0,7.1,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.3,-0.86,4.55,3.61,12.81,1.44,5.2,4.55,3.61,12.81,1.44,5.2,"Winter"
"2970",2018-02-17,0,1.2,2.4,0.8,0.2,1,0,0,8.6,0.4,7.45,4.45,0,7.6,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.31,-0.83,4.51,3.6,12.78,1.44,5.21,4.51,3.6,12.78,1.44,5.21,"Winter"
"2971",2018-02-18,25.6,35.8,42.8,22,32.4,36.8,20,4,0,35.6,9.35,3.55,0,9.5,-5412.889643,-17116.9632,-10594.0656,-5402.005357,-4038.144643,0.44,-0.75,4.46,3.54,12.73,1.03,5.17,4.46,3.54,12.73,1.03,5.17,"Winter"
"2972",2018-02-19,0,0,0,0,0.2,0,0,9.6,0,0,4.95,0.95,0,6.15,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.41,-0.8,4.4,3.54,12.72,1.05,5.13,4.4,3.54,12.72,1.05,5.13,"Winter"
"2973",2018-02-20,0,0,0,0,0,0,0,0,0,0,3.5,0.2,0,4.65,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.37,-0.82,4.32,3.55,12.67,1.15,5.11,4.32,3.55,12.67,1.15,5.11,"Winter"
"2974",2018-02-21,0,0,0,0,0,0,0,11.2,0,0,7.35,0.35,0,7.4,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.36,-0.83,4.3,3.55,12.65,1.25,5.1,4.3,3.55,12.65,1.25,5.1,"Winter"
"2975",2018-02-22,0,0.2,0,0.2,0,0,0,41,4.2,0,6.95,1,0,7.8,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.36,-0.82,4.28,3.56,12.64,1.33,5.1,4.28,3.56,12.64,1.33,5.1,"Winter"
"2976",2018-02-23,0,2.6,1.8,2.8,1.6,4.2,1,17.8,0,3,7.3,0.6,0,8.2,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.34,-0.82,4.29,3.57,12.64,1.38,5.13,4.29,3.57,12.64,1.38,5.13,"Winter"
"2977",2018-02-24,2.4,9.2,6.6,5,10,18.4,5.2,48.8,3.6,9.8,10.3,5.4,0,10.65,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.34,-0.84,4.34,3.57,12.66,1.38,5.13,4.34,3.57,12.66,1.38,5.13,"Winter"
"2978",2018-02-25,1,0.8,0.2,0.8,1.4,1.8,0.6,84.4,3.8,1.8,4.4,-3.1,0,4.9,-5412.889643,-17116.9632,-10594.0656,-5402.005357,-4038.144643,0.31,-0.84,4.44,3.58,12.69,1.41,5.13,4.44,3.58,12.69,1.41,5.13,"Winter"
"2979",2018-02-26,2,0,0,0,1.8,2.6,2.4,24.2,0,2.4,-1.3,-7.05,0,0,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.33,-0.85,4.43,3.59,12.68,1.44,5.16,4.43,3.59,12.68,1.44,5.16,"Winter"
"2980",2018-02-27,0,0,0.2,0,0,0,0,16.4,0,0,-2.25,-7.85,0,-1,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.32,-0.85,4.42,3.61,12.69,1.53,5.18,4.42,3.61,12.69,1.53,5.18,"Winter"
"2981",2018-02-28,0,0,0,0,0,0,0,0.8,13,0,-2,-6.4,0,-0.1,-5697.778571,-18017.856,-11151.648,-5686.321429,-4250.678571,0.3,-0.85,4.48,3.62,12.74,1.6,5.22,4.48,3.62,12.74,1.6,5.22,"Winter"
"2982",2018-03-01,0,0,0,0,0,0,0,12,36,0,0.1,-3.3,0,0.35,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.33,-0.83,4.58,3.62,12.67,1.57,5.24,4.58,3.62,12.67,1.57,5.24,"Spring"
"2983",2018-03-02,28.6,26.8,0.8,26.6,32,29.4,25.8,23.8,24,27.2,6.4,2.95,0,5.55,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.41,-0.7,4.49,3.56,12.58,1.14,5.23,4.49,3.56,12.58,1.14,5.23,"Spring"
"2984",2018-03-03,34.4,16,12.8,13.6,18.4,16.6,31.8,2.8,0.8,41,5.65,3.8,0,5.85,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.6,-0.22,4.48,3.39,12.6,0.84,5.17,4.48,3.39,12.6,0.84,5.17,"Spring"
"2985",2018-03-04,22.6,26.8,22.4,25.8,25,23.2,25,13.4,0.2,26.6,7,5.1,0,7.5,-5556.307903,-16761.5568,-10290.3696,-5418.279032,-4213.556452,0.63,-0.02,4.41,3.17,12.64,0.87,5.05,4.41,3.17,12.64,0.87,5.05,"Spring"
"2986",2018-03-05,3,8.6,13,11,2.6,6.6,2.2,2.2,6.8,5.2,8.5,3.05,0,9.55,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.53,-0.42,4.4,3.2,12.58,0.79,4.96,4.4,3.2,12.58,0.79,4.96,"Spring"
"2987",2018-03-06,3.2,2.4,4.8,2.8,2.2,2.6,2.2,1,34,3.2,9.9,3.85,0,9.75,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.51,-0.49,4.36,3.23,12.57,0.9,4.91,4.36,3.23,12.57,0.9,4.91,"Spring"
"2988",2018-03-07,60.8,23,18,23,55,49.6,51.2,5.6,0.4,47.6,10.75,5.2,0,11,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.7,0.23,4.35,3.08,12.61,0.47,4.86,4.35,3.08,12.61,0.47,4.86,"Spring"
"2989",2018-03-08,22.8,0,0,0,4,4.2,6.6,0.2,0,1.4,8.8,4.7,0,9.15,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.68,0.18,4.37,2.91,12.69,0.77,4.77,4.37,2.91,12.69,0.77,4.77,"Spring"
"2990",2018-03-09,0,0,0.2,0,1.2,0.6,0.8,0,6.6,0.4,10.95,6.4,0,10.15,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.59,-0.1,4.38,2.95,12.72,0.97,4.74,4.38,2.95,12.72,0.97,4.74,"Spring"
"2991",2018-03-10,0,0,0,0,0,0,0.2,0,54.8,0.2,7.95,5.95,0,8.3,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.58,-0.19,4.38,2.99,12.7,1.06,4.72,4.38,2.99,12.7,1.06,4.72,"Spring"
"2992",2018-03-11,20.2,19,19.2,15.2,20.2,21.4,20.8,1.6,19.2,31.8,11.25,7.75,0,11.55,-5556.307903,-16761.5568,-10290.3696,-5418.279032,-4213.556452,0.78,0.47,4.35,2.88,12.62,0.96,4.6,4.35,2.88,12.62,0.96,4.6,"Spring"
"2993",2018-03-12,56,44.6,46,33.8,52.6,51,54.4,3.2,9.8,69.4,10.75,5.85,0,12,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,1.18,1.77,4.2,2.21,12.58,0.54,4.54,4.2,2.21,12.58,0.54,4.54,"Spring"
"2994",2018-03-13,6.2,9.6,13.4,10.6,10.2,12,11,0,0.2,15,11.2,4.95,0,10.75,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.98,1.12,4.16,2.13,12.59,0.65,4.44,4.16,2.13,12.59,0.65,4.44,"Spring"
"2995",2018-03-14,7.4,6,2.2,1.8,12.8,27.6,8.2,3,61.2,12.8,10.95,6.05,0,11.9,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.85,0.75,4.18,2.18,12.6,0.79,4.38,4.18,2.18,12.6,0.79,4.38,"Spring"
"2996",2018-03-15,0,0.2,0,0,0,0,0,0,0.6,0,7.55,5.75,0,8.4,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.84,0.68,4.19,2.24,12.54,0.8,4.34,4.19,2.24,12.54,0.8,4.34,"Spring"
"2997",2018-03-16,65.6,54.2,40.6,48.8,63.4,67.2,72.2,2.8,18,84.8,12.6,5.8,0,11.85,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,1.22,1.83,4.08,1.7,12.5,0.55,4.17,4.08,1.7,12.5,0.55,4.17,"Spring"
"2998",2018-03-17,11.2,11.8,11.6,14,14.2,14.4,13,4.6,19.8,16,11.35,4.75,0,11.05,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.95,0.99,4.07,1.74,12.42,0.58,4.05,4.07,1.74,12.42,0.58,4.05,"Spring"
"2999",2018-03-18,12.2,5.4,8.6,6.2,8,6.8,10.4,1,6.6,22,9,2.75,0,9.25,-5556.307903,-16761.5568,-10290.3696,-5418.279032,-4213.556452,0.9,0.83,4.05,1.82,12.39,0.58,4.01,4.05,1.82,12.39,0.58,4.01,"Spring"
"3000",2018-03-19,19.6,34.4,36,41.2,33,29.4,25,52.8,0,29.2,6.4,1.15,0,7.3,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.9,0.79,3.96,1.83,12.41,0.43,3.96,3.96,1.83,12.41,0.43,3.96,"Spring"
"3001",2018-03-20,1.2,1.8,9.6,4,2.2,2.4,1.4,3.2,0,3,6.05,1.7,0,7.55,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.79,0.5,3.95,1.93,12.42,0.66,3.96,3.95,1.93,12.42,0.66,3.96,"Spring"
"3002",2018-03-21,0,0,10.6,0.2,0,0,0,36.2,0,0,6.55,0.75,0,8.2,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.68,0.17,4.04,2.08,12.49,0.85,4.03,4.04,2.08,12.49,0.85,4.03,"Spring"
"3003",2018-03-22,0,0,0.4,0,0,0,0,74,0,0,5.55,1.55,0,7.2,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.6,-0.12,4.1,2.23,12.45,1.03,4.12,4.1,2.23,12.45,1.03,4.12,"Spring"
"3004",2018-03-23,0,0,0,0,0,0,0,41.6,0,0,6.35,2.7,0,7.25,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.55,-0.31,4.14,2.38,12.4,1.15,4.2,4.14,2.38,12.4,1.15,4.2,"Spring"
"3005",2018-03-24,0,0,0,0,0,0,0,25.4,0,0,7,4.5,0,7.95,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.51,-0.48,4.18,2.51,12.4,1.23,4.28,4.18,2.51,12.4,1.23,4.28,"Spring"
"3006",2018-03-25,0,0,0,0,0,0,0,44,0,0,7.55,4.25,0,8.65,-5556.307903,-16761.5568,-10290.3696,-5418.279032,-4213.556452,0.45,-0.7,4.23,2.64,12.42,1.3,4.36,4.23,2.64,12.42,1.3,4.36,"Spring"
"3007",2018-03-26,0,0,0,0,0,0,0,12,2.8,0,8.9,5.35,0,9.75,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.43,-0.76,4.22,2.74,12.44,1.35,4.45,4.22,2.74,12.44,1.35,4.45,"Spring"
"3008",2018-03-27,0,0,0,0,0,0,0,0,0,0,10.15,7.45,0,10.3,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.43,-0.76,4.25,2.8,12.46,1.36,4.51,4.25,2.8,12.46,1.36,4.51,"Spring"
"3009",2018-03-28,5.8,0,0,0,1,0.2,1.8,0,11.4,0,10.95,7.6,0,12,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.41,-0.78,4.27,2.86,12.44,1.39,4.57,4.27,2.86,12.44,1.39,4.57,"Spring"
"3010",2018-03-29,4,0,0,0,4.8,0.4,7.6,0,1.6,6,14.85,7.6,0,14.5,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.39,-0.77,4.29,2.91,12.42,1.42,4.62,4.29,2.91,12.42,1.42,4.62,"Spring"
"3011",2018-03-30,8.2,0.6,1,0.4,1.6,1.4,4,0,47,9.6,14.8,9.9,0,15.2,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.44,-0.78,4.31,2.94,12.4,1.45,4.67,4.31,2.94,12.4,1.45,4.67,"Spring"
"3012",2018-03-31,23.8,51.4,11.4,11.6,31.2,37.4,32.8,1.6,1,29.4,10.5,5.25,0,11.55,-5848.745161,-17643.744,-10831.968,-5703.451613,-4435.322581,0.6,-0.18,4.32,2.83,12.34,1.32,4.69,4.32,2.83,12.34,1.32,4.69,"Spring"
"3013",2018-04-01,15.6,8.8,5.2,12.8,20.8,9.6,22.2,3.2,0,26.6,11.8,6,0,12.35,-5715.174667,-15930.0864,-10394.6112,-5320.506667,-4233.295,0.62,-0.03,4.3,2.71,12.4,1.22,4.66,4.3,2.71,12.4,1.22,4.66,"Spring"
"3014",2018-04-02,0,0,0,0,0,0,0,0,0,0,12.55,8.15,0,13.3,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.55,-0.26,4.3,2.77,12.45,1.29,4.63,4.3,2.77,12.45,1.29,4.63,"Spring"
"3015",2018-04-03,0,0,0,0,0,0,0,0,62.4,0,12.9,8.35,0,13.6,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.53,-0.37,4.29,2.84,12.45,1.37,4.64,4.29,2.84,12.45,1.37,4.64,"Spring"
"3016",2018-04-04,18.8,21.4,20.2,13.4,16.2,21.6,18.6,1.6,4,24.8,11.4,7.8,0,11.6,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.6,-0.16,4.29,2.82,12.42,1.16,4.64,4.29,2.82,12.42,1.16,4.64,"Spring"
"3017",2018-04-05,37.2,11.4,13.6,18,36.8,34,50.2,12,0.2,43.2,12.7,7.4,0,13.2,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,1.02,1.3,4.26,2.31,12.4,1.01,4.59,4.26,2.31,12.4,1.01,4.59,"Spring"
"3018",2018-04-06,2.6,0,2.2,2,0.2,0,0,0.2,0,0,14,10.9,0,14.65,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.77,0.5,4.33,2.31,12.43,1.13,4.53,4.33,2.31,12.43,1.13,4.53,"Spring"
"3019",2018-04-07,0,0,0,0.2,0,0,0,0,0,0,14.75,12.2,0,15.6,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.66,0.15,4.39,2.43,12.41,1.26,4.52,4.39,2.43,12.41,1.26,4.52,"Spring"
"3020",2018-04-08,0,0,0,0,0,0,0,0,20.4,0,14.85,12.35,0,15.85,-5715.174667,-15930.0864,-10394.6112,-5320.506667,-4233.295,0.63,0.03,4.41,2.5,12.38,1.34,4.51,4.41,2.5,12.38,1.34,4.51,"Spring"
"3021",2018-04-09,10,6.8,12.4,10.2,11.8,8.8,11.2,15.8,10.2,9.4,12.6,8,0,13.9,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.63,0.03,4.35,2.55,12.34,1.24,4.54,4.35,2.55,12.34,1.24,4.54,"Spring"
"3022",2018-04-10,7.6,7.2,14.6,6.2,8.8,11.2,7,4,8.8,9,12.5,6.3,0,12.5,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.63,0,4.3,2.59,12.35,1.17,4.55,4.3,2.59,12.35,1.17,4.55,"Spring"
"3023",2018-04-11,8.8,17.8,16.8,8.4,13,10.4,9.8,0,3.4,13,12.4,7.4,0,12.1,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.61,-0.07,4.25,2.63,12.3,1.09,4.55,4.25,2.63,12.3,1.09,4.55,"Spring"
"3024",2018-04-12,16,8.8,9.8,4.6,7.2,7.2,7,5.6,3.2,13,14.15,8.05,0,14.75,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.61,-0.04,4.24,2.66,12.3,1.09,4.55,4.24,2.66,12.3,1.09,4.55,"Spring"
"3025",2018-04-13,15.2,11.2,10.2,7.2,4.6,9.4,6.4,0,0,14.4,13.4,8.45,0,14.15,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.67,0.19,4.26,2.61,12.36,1.15,4.57,4.26,2.61,12.36,1.15,4.57,"Spring"
"3026",2018-04-14,0,0,0,0,0,0,0,0,0,0,14.75,12.65,0,15.95,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.59,-0.1,4.34,2.67,12.36,1.22,4.58,4.34,2.67,12.36,1.22,4.58,"Spring"
"3027",2018-04-15,0,0,0,0,0,0,0,0,3.4,0,17.65,12.7,0,17.85,-5715.174667,-15930.0864,-10394.6112,-5320.506667,-4233.295,0.53,-0.35,4.31,2.77,12.3,1.27,4.61,4.31,2.77,12.3,1.27,4.61,"Spring"
"3028",2018-04-16,0,0.6,0,0,0,0,0.2,4,1.2,0.2,16.85,13.5,0,17.6,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.5,-0.48,4.33,2.85,12.33,1.35,4.64,4.33,2.85,12.33,1.35,4.64,"Spring"
"3029",2018-04-17,0.2,0,0,0,0,0,0,2.8,0,2.4,17.35,15.7,0,18.65,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.5,-0.48,4.42,2.91,12.4,1.45,4.69,4.42,2.91,12.4,1.45,4.69,"Spring"
"3030",2018-04-18,0.4,0,0,0,0.2,0,0.2,1,0,0,17.4,15.2,0,18.65,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.49,-0.53,4.48,2.96,12.43,1.47,4.71,4.48,2.96,12.43,1.47,4.71,"Spring"
"3031",2018-04-19,0,0,0,0,0,0,0,0,0,0,18.55,15.75,0,19.5,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.48,-0.59,4.53,3,12.43,1.52,4.75,4.53,3,12.43,1.52,4.75,"Spring"
"3032",2018-04-20,0,0,0,0,0,0,0,0,0,0,19.6,18.3,0,20.7,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.44,-0.67,4.56,3.05,12.4,1.55,4.78,4.56,3.05,12.4,1.55,4.78,"Spring"
"3033",2018-04-21,0,0,0,0,0,0,0,0,0,0,20.5,18.85,0,20.5,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.41,-0.82,4.62,3.1,12.37,1.6,4.81,4.62,3.1,12.37,1.6,4.81,"Spring"
"3034",2018-04-22,0,0,0,0,0,0,0,0,0,0,17.45,16.5,0,18.7,-5715.174667,-15930.0864,-10394.6112,-5320.506667,-4233.295,0.41,-0.87,4.64,3.15,12.37,1.62,4.85,4.64,3.15,12.37,1.62,4.85,"Spring"
"3035",2018-04-23,0,0,0,0,0,0,0,0,0,0,17.45,15.45,0,18.05,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.39,-0.9,4.64,3.19,12.37,1.65,4.89,4.64,3.19,12.37,1.65,4.89,"Spring"
"3036",2018-04-24,0,0,0,0,0,0,0,0,0,0,18.15,15.9,0,19.1,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.38,-0.91,4.59,3.22,12.37,1.65,4.95,4.59,3.22,12.37,1.65,4.95,"Spring"
"3037",2018-04-25,0,0,0,0,0,0,0,0,0,0,17.8,15.25,0,17.95,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.35,-0.91,4.62,3.25,12.36,1.71,4.99,4.62,3.25,12.36,1.71,4.99,"Spring"
"3038",2018-04-26,0,0,0,0.2,0,0,0,0,0,0,18.4,15.05,0,19.3,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.33,-0.92,4.6,3.26,12.33,1.7,5,4.6,3.26,12.33,1.7,5,"Spring"
"3039",2018-04-27,0,0,0,0,0,0,0,0,0,0,19.2,16.95,0,19.75,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.35,-0.91,4.6,3.27,12.32,1.74,5.01,4.6,3.27,12.32,1.74,5.01,"Spring"
"3040",2018-04-28,0,0,0,0,0,0,0,0,0,0,18.9,17.35,0,20.5,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.34,-0.92,4.67,3.29,12.32,1.77,5.05,4.67,3.29,12.32,1.77,5.05,"Spring"
"3041",2018-04-29,0,0,0,0,0,0,0,0,0.4,0,19.7,15.1,0,20.4,-5715.174667,-15930.0864,-10394.6112,-5320.506667,-4233.295,0.28,-0.93,4.71,3.31,12.31,1.79,5.09,4.71,3.31,12.31,1.79,5.09,"Spring"
"3042",2018-04-30,0.2,0.8,0.2,0,1.4,2.8,0.4,0,8.8,1.4,15.85,10.15,0,17.45,-6015.973333,-16768.512,-10941.696,-5600.533333,-4456.1,0.31,-0.92,4.71,3.33,12.33,1.78,5.1,4.71,3.33,12.33,1.78,5.1,"Spring"
"3043",2018-05-01,0.6,0,0,0,0,0.4,0,0,21,1.6,12.85,8.4,0,13.75,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.35,-0.92,4.7,3.34,12.32,1.74,5.12,4.7,3.34,12.32,1.74,5.12,"Spring"
"3044",2018-05-02,23.8,21.2,33.8,19.6,18.4,18.6,23,25,1,26.6,14.65,10.1,0,14.35,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.4,-0.91,4.67,3.34,12.25,1.64,5.13,4.67,3.34,12.25,1.64,5.13,"Spring"
"3045",2018-05-03,9.2,4.8,5.8,4.6,8.2,4.6,8,11.8,0.2,8.8,16.85,13.4,0,16.95,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.35,-0.94,4.59,3.36,12.23,1.68,5.09,4.59,3.36,12.23,1.68,5.09,"Spring"
"3046",2018-05-04,0,1.2,4.2,1.6,1.6,2.6,0.6,14.8,1.4,1.6,18.65,13.1,0,19.2,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.32,-0.95,4.6,3.38,12.27,1.72,5.1,4.6,3.38,12.27,1.72,5.1,"Spring"
"3047",2018-05-05,0,0,0,0.2,0,0,0,35.6,0,0.8,19.25,15.55,0,19.95,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.33,-0.95,4.7,3.4,12.31,1.78,5.13,4.7,3.4,12.31,1.78,5.13,"Spring"
"3048",2018-05-06,2.8,0.2,0.2,0,0,0.2,0,10.2,0.2,0,18.55,15.75,0,18.6,-5087.85371,-16062.2352,-10360.1376,-5405.714516,-4153.369355,0.31,-0.94,4.75,3.42,12.32,1.77,5.16,4.75,3.42,12.32,1.77,5.16,"Spring"
"3049",2018-05-07,0,0.2,0.8,0.4,0,0,0,0,7,0,20.45,15.9,0,20.7,-5355.635484,-16907.616,-10905.408,-5690.225806,-4371.967742,0.31,-0.94,4.74,3.43,12.31,1.79,5.17,4.74,3.43,12.31,1.79,5.17,"Spring"
