"","Date","Volume_Pozzo_1","Volume_Pozzo_2","Volume_Pozzo_3","Volume_Pozzo_4","Volume_Pozzo_5.6","Volume_Pozzo_7","Volume_Pozzo_8","Volume_Pozzo_9","Temperature_Monteporzio","Temperature_Velletri","imp_rain_velletri","imp_rain_monteporzio","Year","Month","Day","Spring","Summer","Autumn","Winter","imp1","imp2","imp3","imp4","imp5","imp6","imp7","imp8","imp9","snow.yes","snow.no"
"2442",2019-02-06,2108.92,3542.44,2838.2,3578.04,6831.07,2607.77,3795.59,2847.49,6.75,8.44,0,0,"2019","2","6","0","0","0","0",33.39,100.31,114.12,101.1,104.22,93.59,97.42,98.66,91.37,"0","1"
"2443",2019-02-07,2129.94,3481.6,1957.79,3452.26,7460.82,2608.92,3612.64,3288.49,6.62,8.5,0,0,"2019","2","7","0","0","0","0",32.82,100.31,114.12,101.17,104.22,93.59,97.4,98.66,91.37,"0","1"
"2444",2019-02-08,2108.48,3544.42,3528.36,3573.58,7263.22,1468.37,3736.55,2786.51,6.1,8.01,0,0.2,"2019","2","8","0","0","0","0",31.09,100.38,114.06,101.17,104.25,93.59,97.37,98.66,91.37,"0","1"
"2445",2019-02-09,2151.29,3544.45,3535.02,3567.53,7758.68,572.51,3853.76,3429.47,6.51,8.32,0.2,0.2,"2019","2","9","0","0","0","0",31.09,100.38,114.06,101.17,104.25,93.59,97.33,98.66,93.2,"0","1"
"2446",2019-02-10,2157.84,3542.54,3536.78,3569.87,7761.35,1601.42,3846.92,3434.87,8.54,10.1,0,0,"2019","2","10","0","0","0","0",31.09,100.38,114.12,101.17,104.25,93.59,97.35,98.66,93.2,"0","1"
"2447",2019-02-11,810.43,3534.55,3527.5,3569.69,7761.2,2581.56,3825.94,3294.22,6.28,8.33,18.4,1.6,"2019","2","11","0","0","0","0",31.09,100.38,114.27,101.17,104.25,93.59,97.35,98.66,93.2,"0","1"
"2448",2019-02-12,68.29,3534.48,3526.63,3570.48,7760.63,2585.95,3659.47,3292.56,5.49,8.26,0,0,"2019","2","12","0","0","0","0",32.22,100.38,114.28,101.17,104.29,93.67,97.43,98.66,92.05,"0","1"
"2449",2019-02-13,1650.92,3518.57,1468.12,3574.91,7763,2599.92,3827.74,3454.27,4.63,7.6,0,0,"2019","2","13","0","0","0","0",33.11,100.53,114.28,101.17,104.29,93.67,97.43,98.69,92.04,"0","1"
"2450",2019-02-14,1694.3,3553.02,909.4,3577.68,7768.94,2597.58,3836.05,3453.8,7.48,7.9,0,0,"2019","2","14","0","0","0","0",33.26,100.48,114.27,101.2,104.29,93.67,97.43,98.72,91.76,"0","1"
"2451",2019-02-15,0,3543.55,3181.79,3581.14,7777.55,2582.42,3829.64,3463.63,8.42,9.43,0,0,"2019","2","15","0","0","0","0",33.26,100.48,115,101.31,104.29,93.67,97.43,98.75,91.37,"0","1"
"2452",2019-02-16,0,3538.48,3165.52,3576.35,7764.8,2576.84,3822.23,3465.61,5.46,7.83,0,0,"2019","2","16","0","0","0","0",33.33,100.48,115,101.43,104.29,93.67,97.42,98.78,91.37,"0","1"
"2453",2019-02-17,463.1,3537.72,3165.23,3575.99,7765.92,2573.24,3822.88,3469.39,6.14,8.09,0,0,"2019","2","17","0","0","0","0",33.54,100.48,115,101.54,104.29,93.67,97.42,98.81,91.37,"0","1"
"2454",2019-02-18,2580.59,1343.74,3472.92,3575.12,7764.05,2556.65,3825.72,3454.31,5.16,7.13,0,0.2,"2019","2","18","0","0","0","0",33.75,100.715,115.78,101.66,104.29,93.67,97.42,98.83,91.44,"0","1"
"2455",2019-02-19,2979.4,0,3864.82,3578.18,7768.08,2593.12,3829.32,3464.89,4.72,7.61,0,0,"2019","2","19","0","0","0","0",33.87,101.15,116.16,101.77,104.29,93.67,97.41,98.85,91.47,"0","1"
"2456",2019-02-20,2992.79,0,3855.13,3578.36,7766.68,2554.92,3831.7,3462.7,5.25,7.88,0,0,"2019","2","20","0","0","0","0",33.96,101.356666666667,116.52,102,104.29,93.67,97.41,98.85,91.47,"0","1"
"2457",2019-02-21,3162.56,0,3860.68,3577.97,7765.27,2425.36,3833.93,3467.41,6.41,8.13,0,0,"2019","2","21","0","0","0","0",34.11,101.356666666667,116.52,102,104.29,93.65,96.53,98.73,91.46,"0","1"
"2458",2019-02-22,4171.28,29.77,3849.52,3574.33,7758.14,2552.54,3825.4,3460.14,7.93,10.32,0,0.2,"2019","2","22","0","0","0","0",35.76,101.356666666667,116.4,102,104.27,93.52,96.27,98.61,91.19,"0","1"
"2459",2019-02-23,4149.68,763.31,3851.39,3575.52,7762.32,2565.79,3822.44,3459.46,3.38,6.22,0,0.2,"2019","2","23","0","0","0","0",35.77,101.356666666667,115.96,101.61,104.14,93.41,94.95,98.49,91.01,"0","1"
"2460",2019-02-24,4123.8,3447.18,2697.41,3575.95,7754.4,2597.11,3817.19,3417.41,3.93,5.71,0,0,"2019","2","24","0","0","0","0",35.97,101.42,115.63,101.61,104.22,93.41,94.95,98.54,91.05,"0","1"
"2461",2019-02-25,4103.06,3844.76,3833.57,3337.81,4207.54,2573.21,3437.21,3015.72,5.11,7.33,0,0,"2019","2","25","0","0","0","0",36.15,101.23,115.57,101.61,104.22,93.41,94.95,98.54,90.97,"0","1"
"2462",2019-02-26,4094.53,3840.66,3461.9,3567.53,7765.7,2177.5,3799.15,3255.41,6.99,8.34,0,0,"2019","2","26","0","0","0","0",36.2,101.06,115.57,101.61,104.22,93.41,94.95,98.54,91.05,"0","1"
"2463",2019-02-27,4093.85,3842.82,3652.92,3573.4,6832.58,1709.68,3809.02,2386.76,11.06,12.18,0,0,"2019","2","27","0","0","0","0",36.2,101.03,115.55,101.61,104.22,93.41,96.93,98.54,91.26,"0","1"
"2464",2019-02-28,4088.3,3844.12,3221.64,3572.03,6941.7,797.58,3835.08,3456.47,8.28,9.52,0,0,"2019","2","28","0","0","0","0",36.2,101,115.55,101.61,104.23,93.41,96.93,98.54,91.26,"0","1"
"2465",2019-03-01,4084.78,3841.2,3095.5,3570.16,7346.09,1367.68,3824.75,3090.2,8.22,8.57,0,0,"2019","3","1","0","0","0","0",36.46,101,115.5,101.61,104.23,93.41,97.18,98.365,91.26,"0","1"
"2466",2019-03-02,4084.85,3839.11,3773.99,3572.17,7246.19,1446.34,3470.08,2598.59,8.99,11.7,0,0,"2019","3","2","0","0","0","0",36.72,101,115.38,101.61,104.23,93.91,96.98,98.19,91.35,"0","1"
"2467",2019-03-03,4078.01,3839.08,3169.33,3571.7,7773.91,1711.04,3802.79,3018.38,8.38,10.42,0,0,"2019","3","3","0","0","0","0",36.72,101,115.38,101.895,104.23,93.91,96.98,98.19,91.35,"0","1"
"2468",2019-03-04,4070.88,3831.7,3595.79,1362.6,7462.15,1768.57,3796.49,3143.09,9.34,9.99,0,0,"2019","3","4","0","0","0","0",36.72,101,115.38,102.18,104.25,93.91,96.98,98.19,91.35,"0","1"
"2469",2019-03-05,4065.91,3827.09,3928.72,0,7776.11,2603.34,3802.18,3455.64,8.67,10.42,0,0,"2019","3","5","0","0","0","0",36.72,101,115.38,102.18,104.27,93.91,96.98,98.19,91.35,"0","1"
"2470",2019-03-06,4057.92,3829.07,3601.15,2265.41,6305.04,2506.07,3817.98,3213.11,9.48,10.6,0,0,"2019","3","6","0","0","0","0",36.69,101,115.38,102.18,104.27,93.91,94.61,98.19,90.97,"0","1"
"2471",2019-03-07,4051.69,3831.84,3530.81,3878.86,5031.18,2347.7,3812.47,3127.03,12.05,12.93,0,0,"2019","3","7","0","0","0","0",36.69,101,115.36,102.18,104.23,93.99,93.72,98.19,90.97,"0","1"
"2472",2019-03-08,4039.13,3831.41,2819.95,3876.19,6758.24,1960.81,3810.35,3071.38,10.55,12.06,0,0,"2019","3","8","0","0","0","0",36.69,101,115.28,102.18,104.23,94.14,93.72,98.19,90.66,"0","1"
"2473",2019-03-09,4025.12,3831.7,3134.45,3875.36,8299.15,1714.82,3810.28,2852.32,8.97,10.85,0.2,0,"2019","3","9","0","0","0","0",36.69,101,114.87,102.18,104.23,94.14,93.72,98.19,90.22,"0","1"
"2474",2019-03-10,4015.73,3829.97,2534.11,3875.22,8274.38,1581.26,3803.9,3442.28,8.71,10.29,0.6,0.2,"2019","3","10","0","0","0","0",36.69,101,112.44,102.18,104.23,94.14,95.71,98.19,90.22,"0","1"
"2475",2019-03-11,4008.82,3836.16,2455.16,3878.93,8268.12,1863.61,3814.06,3232.8,8.97,11.11,10.4,1.4,"2019","3","11","0","0","0","0",36.69,101,111.28,102.18,104.23,94.28,95.71,98.19,90.66,"0","1"
"2476",2019-03-12,3995.82,3831.12,2075.44,3878.06,7891.16,1415.74,3807.29,3216.82,5.87,8.63,0,0,"2019","3","12","0","0","0","0",36.69,101,111.28,102.18,104.24,94.39,96.44,98.19,90.22,"0","1"
"2477",2019-03-13,3978.68,3828.71,2418.73,3879.54,7674.44,1542.06,3806.32,3066.59,6.8,8.2,13.2,7,"2019","3","13","0","0","0","0",36.69,101,112.44,102.18,104.24,94.39,96.44,98.19,90.2,"0","1"
"2478",2019-03-14,3973.57,3830.76,2961.11,3882.31,8238.89,1041.59,3809.84,2619.58,6.73,9.04,0,0.2,"2019","3","14","0","0","0","0",36.95,101,114.39,102.18,104.24,94.39,96.44,98.19,89.13,"0","1"
"2479",2019-03-15,3960.9,3826.01,3423.1,3881.95,7654.61,1794.89,3807.61,3005.96,9.07,11,0,0,"2019","3","15","0","0","0","0",37.2,101,114.55,102.145,104.24,94.69,96.64,98.19,89.33,"0","1"
"2480",2019-03-16,3941.75,3824.89,3237.16,3883.57,8212.97,1392.23,3808.55,2752.78,8.74,10.77,0,0,"2019","3","16","0","0","0","0",37.2,101,114.87,102.075,104.21,95.1,96.64,98.19,89.33,"0","1"
"2481",2019-03-17,3925.84,3829.64,2673.72,3886.24,8206.96,1160.32,3814.31,3418.63,9,10.82,0,0.2,"2019","3","17","0","0","0","0",37.2,101,114.87,102.04,104.18,95.23,95.46,98.19,89.12,"0","1"
"2482",2019-03-18,3908.92,3823.67,3945.28,3888,7420.43,698.04,3811.75,3013.81,7.78,10.08,0,0,"2019","3","18","0","0","0","0",37.2,101,114.71,102.04,104.16,95.32,93.11,98.19,89.33,"0","1"
"2483",2019-03-19,3888.25,3828.17,3266.64,3889.62,7821.58,942.77,3812.47,2967.3,6.71,9.68,0,0.2,"2019","3","19","0","0","0","0",37.74,101,114.71,102.04,104.166666666667,95.75,95.46,98.19,90.14,"0","1"
"2484",2019-03-20,3859.42,3822.23,3454.2,3887.24,7596.4,881.24,3808.91,3091.68,8.69,10.49,0,0,"2019","3","20","0","0","0","0",37.83,101,114.29,102.04,104.1875,96.17,95.46,98.19,90.14,"0","1"
"2485",2019-03-21,3839.18,3825.14,3079.04,3884.22,7739.06,2032.78,3807.25,3110.29,11.63,13.44,0,0,"2019","3","21","1","0","0","0",37.96,101,114.04,102.04,104.2275,96.34,95.06,98.3525,89.94,"0","1"
"2486",2019-03-22,3811.25,3822.34,3828.92,3884.22,8139.38,2570.11,3800.77,3457.15,12.26,14.78,0,0,"2019","3","22","1","0","0","0",38.09,101,114.04,102.04,104.25,96.43,95.73,98.6775,90.47,"0","1"
"2487",2019-03-23,3787.81,3822.95,2848.72,3888.79,7721.24,1715.08,3804.44,3185.28,12.4,13.63,0,0,"2019","3","23","1","0","0","0",38.21,101,114.04,102.04,104.25,96.56,96.43,98.84,90.47,"0","1"
"2488",2019-03-24,3766.18,3824.75,3225.96,3889.62,8131.21,1782.22,3807.5,3205.48,12.87,13.72,0,0,"2019","3","24","1","0","0","0",38.22,101,114.3,102.04,104.25,96.56,97.1,98.84,92.26,"0","1"
"2489",2019-03-25,3748.39,3827.23,3238.52,3891.74,8132,1474.85,1554.62,3449.59,10.73,11.55,0,0,"2019","3","25","1","0","0","0",38.22,101,114.39,102.04,104.25,96.56,97.32,98.84,92.26,"0","1"
"2490",2019-03-26,3731.22,3822.98,3823.31,3891.56,8121.78,2599.45,129.46,3448.51,8.5,11.25,1,1.6,"2019","3","26","1","0","0","0",38.22,101,114.52,102.04,104.25,96.56,97.32,98.84,92.26,"0","1"
"2491",2019-03-27,3695.98,3818.92,3809.41,3888.36,8109.76,2602.26,193.64,3444.95,8.35,10.59,0,0,"2019","3","27","1","0","0","0",38.25,101,114.52,102.04,104.25,97.04,97.32,98.84,92.25,"0","1"
"2492",2019-03-28,3654.25,3817.84,3798.86,3888.61,8101.98,2599.42,1875.02,3444.52,9.43,11.62,0,0,"2019","3","28","1","0","0","0",38.9,101,114.52,102.04,104.25,97.07,94.2,98.84,91.86,"0","1"
"2493",2019-03-29,3608.93,3813.41,3792.53,3888.11,8086.72,2188.33,3762.79,3448.01,9.99,12.4,0,0,"2019","3","29","1","0","0","0",39.15,101,114.31,102.04,104.25,97.18,93.91,98.84,91.86,"0","1"
"2494",2019-03-30,3583.01,3817.04,3545.5,3892.75,8089.6,1309,4047.37,3001.75,9.8,11.86,0,0,"2019","3","30","1","0","0","0",39.22,101,114.24,102.04,104.25,97.35,93.91,98.84,91.86,"0","1"
"2495",2019-03-31,3418.2,3661.02,2903.29,3732.91,7754.11,1339.38,3879.94,3303.22,11.24,12.3,0,0,"2019","3","31","1","0","0","0",39.22,101,114.24,102.04,104.25,97.44,93.91,98.84,91.86,"0","1"
"2496",2019-04-01,3547.19,3820.46,2851.09,3894.77,8084.59,1239.66,4044.02,3446.21,12.28,13.4,0,0,"2019","4","1","1","0","0","0",39.28,100.63,114.24,102.04,104.25,97.44,96.77,98.84,91.86,"0","1"
"2497",2019-04-02,3522.2,3822.01,3160.58,3894.59,8079.91,51.91,4044.38,3209.76,11.28,12.49,0,0,"2019","4","2","1","0","0","0",39.43,100.5,114.38,102.04,104.25,97.44,97.37,98.84,91.71,"0","1"
"2498",2019-04-03,3498.62,3816.94,3819.24,3892.43,8070.84,0,4039.42,3443.22,8.6,9.79,3.8,0.2,"2019","4","3","1","0","0","0",39.59,100.5,114.38,102.04,104.25,97.44,97.37,98.84,91.71,"0","1"
"2499",2019-04-04,3483.68,3816.04,3820.54,3891.17,8063.6,0,3869.39,3299.72,8.66,10.34,32.2,37.4,"2019","4","4","1","0","0","0",39.72,100.5,114.38,102.04,104.25,97.44,97.37,97.9,91.71,"0","1"
"2500",2019-04-05,1731.24,1903.86,1917.04,1945.08,4024.76,1038.17,2009.7,1720.15,6.91,8.26,0,0.2,"2019","4","5","1","0","0","0",39.72,100.62,114.38,102.05,104.29,97.7,97.21,97.9,91.71,"0","1"
"2501",2019-04-06,3439.44,3812.44,3238.06,3897.68,8052.88,1843.42,4023.25,3075.23,9.24,11.17,0,0.2,"2019","4","6","1","0","0","0",39.72,100.62,114.38,102.05,104.29,97.7,97.01,97.9,92.24,"0","1"
"2502",2019-04-07,3413.95,3815.42,2469.31,3893.69,8050.72,1981.26,4029.26,3443.62,8.09,10.29,3.6,1.6,"2019","4","7","1","0","0","0",39.72,100.62,114.2,102.05,104.29,97.7,96.85,97.9,92.24,"0","1"
"2503",2019-04-08,3388.79,3808.8,3818.05,3889.69,8048.74,2620.33,4025.34,3441.1,8.17,10.8,0,0,"2019","4","8","1","0","0","0",39.72,100.62,114.06,102.05,104.29,97.7,96.85,97.9,92.24,"0","1"
"2504",2019-04-09,3369.31,3815.17,2801.92,3893.58,8042.11,1552.14,4028.36,3442.82,8.83,11.71,0,0,"2019","4","9","1","0","0","0",40.44,100.62,113.94,102.05,104.29,97.7,96.84,97.9,91.87,"0","1"
"2505",2019-04-10,3347.28,3816.14,2867.51,3894.7,8039.56,1405.01,4032,3443.33,7.5,8.48,8.4,1.8,"2019","4","10","1","0","0","0",40.69,100.62,113.94,102.05,104.29,97.7,96.84,97.9,91.87,"0","1"
"2506",2019-04-11,3341.88,3860.42,2546.78,3876.88,8122.68,2423.7,3219.84,3016.22,8.32,10.2,11.4,8.2,"2019","4","11","1","0","0","0",40.73,100.71,113.77,101.43,104.26,94.03,96.84,97.85,91.87,"0","1"
"2507",2019-04-12,3321.04,3892,0,3862.33,8182.4,2657.77,4022.46,2991.42,8.5,10.33,1.6,1,"2019","4","12","1","0","0","0",41.24,100.71,109.99,101.43,104.26,94.03,96.86,97.85,92.13,"0","1"
"2508",2019-04-13,3284.86,3890.48,1189.51,3560.8,7829.78,3101.18,3994.13,3435.95,8.45,9.85,4.8,4,"2019","4","13","1","0","0","0",41.56,100.77,106.29,101.43,104.21,93.91,96.86,97.78,92.13,"0","1"
"2509",2019-04-14,3262,3895.42,206.1,3844.08,8185.54,2878.81,3977.06,3166.7,8.05,9.64,5,4.6,"2019","4","14","1","0","0","0",41.58,100.77,106.29,101.8,104.21,93.91,96.86,97.78,92.13,"0","1"
"2510",2019-04-15,3237.95,3907.26,421.92,3845.52,8173.19,3093.73,3986.32,3436.13,9.97,11.85,0.4,1,"2019","4","15","1","0","0","0",41.72,100.91,106.67,102.02,104.26,93.91,96.86,98.22,92.13,"0","1"
"2511",2019-04-16,3210.12,3907.3,1213.78,3849.01,8177.98,3093.12,3979.91,3439.51,10.54,12.35,0,0,"2019","4","16","1","0","0","0",41.96,101.12,106.67,102.02,104.26,93.91,96.86,98.33,92.13,"0","1"
"2512",2019-04-17,3189.71,3893.8,3651.19,3849.01,7762.9,2328.26,3721,3180.56,10.86,13.54,0,0,"2019","4","17","1","0","0","0",41.96,101.12,112.04,102.02,104.28,93.91,96.86,98.44,92.07,"0","1"
"2513",2019-04-18,3167.93,3893.04,3278.56,3850.85,8177.44,2129.26,3972.56,3581.75,12.83,15.25,0,0,"2019","4","18","1","0","0","0",41.96,101.12,112.07,102.02,104.3,93.91,96.86,98.4033333333333,91.74,"0","1"
"2514",2019-04-19,3148.16,3892.28,2527.27,3850.7,8176.07,2023.85,3976.52,3192.05,12.74,15.37,0,0,"2019","4","19","1","0","0","0",42.5,101.12,112.07,102.02,104.3,93.91,96.86,98.4033333333333,91.49,"0","1"
"2515",2019-04-20,3128.26,3889.8,2691.4,3853.12,8181.79,2443.79,3970.22,3090.1,13.85,15.93,0,0,"2019","4","20","1","0","0","0",42.59,101.12,112.04,102.02,104.3,93.91,96.86,98.4033333333333,91.47,"0","1"
"2516",2019-04-21,3109.18,3887.5,2989.15,3846.71,8177.08,2194.02,3972.92,3438.43,13.33,15.6,0,0,"2019","4","21","1","0","0","0",42.72,101.12,111.89,102.02,104.3,93.91,96.86,98.4125,90.57,"0","1"
"2517",2019-04-22,3107.48,3889.37,3092.08,3854.16,8184.1,2494.19,3971.88,3084.08,12.92,14.91,5.4,5.4,"2019","4","22","1","0","0","0",42.85,101.12,111.89,102.02,104.3,93.91,96.875,98.4525,90.57,"0","1"
"2518",2019-04-23,3080.7,3887.93,2964.56,3855.02,8182.87,1819.48,3969.47,3438.36,13.13,14.3,3.2,3.6,"2019","4","23","1","0","0","0",42.85,101.12,111.89,102.02,104.3,93.91,96.905,98.4566666666667,91.47,"0","1"
"2519",2019-04-24,3066.41,3880.76,3021.73,3854.12,8177.87,2550.53,3963.64,3180.13,15.78,17.18,0,0,"2019","4","24","1","0","0","0",42.89,101.1275,111.76,102.02,104.3,93.91,96.92,98.4566666666667,91.99,"0","1"
"2520",2019-04-25,3040.99,3878.06,3296.34,3854.92,8176.72,1537.56,3959.39,3437.42,18.32,19.66,0,0,"2019","4","25","1","0","0","0",42.92,101.15,111.82,102.02,104.3,93.91,96.92,98.4566666666667,92.5,"0","1"
"2521",2019-04-26,3020.8,3875.4,3031.56,3858.01,8175.17,2011.36,3960.36,3443.18,13.74,15.96,0.2,2.2,"2019","4","26","1","0","0","0",42.97,101.16,111.82,102.02,104.3,93.91,96.92,98.44,92.5,"0","1"
"2522",2019-04-27,3002.44,3873.96,2597.36,3857,8178.05,2385.94,3952.91,3441.35,10.9,13.02,0,0.2,"2019","4","27","1","0","0","0",43.47,101.16,111.82,102.02,104.3,93.91,96.92,98.49,92.5,"0","1"
"2523",2019-04-28,2984.26,3880.76,2948.65,3855.35,8172.14,1677.67,3954.64,3438.65,9.75,11.14,1,0.2,"2019","4","28","1","0","0","0",43.47,101.16,111.82,102.02,104.3,93.91,96.92,98.54,92.43,"0","1"
"2524",2019-04-29,2970.58,3884.94,2660.83,3855.49,8169.95,2236.18,3949.06,3438.14,6.66,8.99,12.2,30.2,"2019","4","29","1","0","0","0",43.47,101.15,111.86,102.02,104.3,93.91,96.92,98.49,92.43,"0","1"
"2525",2019-04-30,2949.7,3882.06,2833.88,3857.44,8167.1,1999.87,3946.54,3041.78,8.35,10.73,0,0.2,"2019","4","30","1","0","0","0",43.47,101.18,111.92,102.02,104.3,93.91,96.92,98.54,92.43,"0","1"
"2526",2019-05-01,2925.25,3885.84,2577.78,3861.18,8171.75,2213.6,3943.98,3440.05,9.53,10.95,14.4,4.2,"2019","5","1","1","0","0","0",43.99,101.21,112.07,102.045,104.3,93.91,96.92,98.5233333333333,92.43,"0","1"
"2527",2019-05-02,2899.8,3888.11,2920.43,3861.61,8169.34,2334.89,3941.39,3438.5,11.18,13.03,0.2,0.2,"2019","5","2","1","0","0","0",43.99,101.25,112.07,102.07,104.3,93.91,96.92,98.5233333333333,92.43,"0","1"
"2528",2019-05-03,2897.57,3885.48,2733.59,3863.66,8168.22,2199.28,3934.22,3438.86,11.48,13.41,0.2,1.2,"2019","5","3","1","0","0","0",43.99,101.28,112.07,102.07,104.3,93.91,96.92,98.5233333333333,92.43,"0","1"
"2529",2019-05-04,2914.6,3884.98,2689.74,3863.41,8165.99,2369.3,3937.75,3438.11,10.37,11.71,20.4,19.8,"2019","5","4","1","0","0","0",43.99,101.35,112.36,102.07,104.3,93.91,96.92,98.5233333333333,92.4925,"0","1"
"2530",2019-05-05,2912.62,3886.67,2556.72,3864.49,8165.12,2290.93,3933.54,3438.83,8.09,9.69,19.2,16.4,"2019","5","5","1","0","0","0",43.99,101.42,112.36,102.07,104.3,93.91,96.92,98.5233333333333,92.6125,"0","1"
"2531",2019-05-06,2889.36,3881.74,2795.36,3862.91,8159,2255.08,3928.86,3437.35,7.07,10.13,0,0,"2019","5","6","1","0","0","0",43.99,101.49,112.36,102.07,104.3,93.91,96.92,98.6025,92.68,"0","1"
"2532",2019-05-07,2859.55,3879.04,2613.49,3864.67,8158.93,2728.01,3926.05,3436.74,8.85,11.08,0,0,"2019","5","7","1","0","0","0",43.99,101.49,112.47,102.07,104.3,93.91,96.92,98.765,92.66,"0","1"
"2533",2019-05-08,2320.96,3875.08,2721.17,3864.67,8160.55,2539.04,3918.31,3427.52,11.13,12.26,0,0,"2019","5","8","1","0","0","0",44.08,101.49,112.47,102.07,104.3,93.91,96.92,98.84,92.65,"0","1"
"2534",2019-05-09,2324.27,3876.26,3311.5,3865.18,8166.31,2708.96,3928.28,3428.64,12.11,13.02,1.8,0,"2019","5","9","1","0","0","0",44.08,101.13,112.47,102.07,104.3,93.91,96.92,98.84,92.62,"0","1"
"2535",2019-05-10,2929.43,3878.5,3278.05,3870.61,8168.22,2777.83,3922.7,3448.37,13.19,15.07,0,0.2,"2019","5","10","1","0","0","0",44.08,101.13,112.47,102.07,104.3,93.91,96.92,98.84,92.6,"0","1"
"2536",2019-05-11,2797.63,3880.48,2777.9,3865.14,8161.27,2483.32,3921.66,3439.33,13.49,14.93,0,0,"2019","5","11","1","0","0","0",44.76,101.13,112.46,102.07,104.3,93.91,96.92,98.84,92.58,"0","1"
"2537",2019-05-12,1378.22,1942.92,1412.06,1933.99,4082.22,1195.63,1965.35,1720.73,9.99,12.27,36,31.8,"2019","5","12","1","0","0","0",45.38,101.13,112.28,102.07,104.3,93.91,96.92,98.84,92.58,"0","1"
"2538",2019-05-13,0,0,0,0,0,0,0,0,10.96,13.21,1.6,0.2,"2019","5","13","1","0","0","0",45.54,101.21,112.27,102.07,104.31,93.91,96.92,98.84,92.61,"0","1"
"2539",2019-05-14,1054.58,1473.37,1105.52,1123.7,3047.4,1051.56,1485.79,1240.67,11.12,13.57,15,8.8,"2019","5","14","1","0","0","0",45.78,101.28,112.15,102.07,104.32,93.91,96.95,98.84,92.59,"0","1"
"2540",2019-05-15,2748.2,3930.05,2823.48,3863.81,8124.37,1114.16,3973.46,3441.56,7.17,8.89,25.8,19.8,"2019","5","15","1","0","0","0",46.03,101.28,112.09,102.07,104.32,93.91,96.93,98.84,92.04,"0","1"
"2541",2019-05-16,2714.33,3927.64,3289.07,3864.56,8125.16,792.61,3971.2,3441.31,10.95,13.25,0,0,"2019","5","16","1","0","0","0",46.12,101.28,112.01,102.07,104.32,93.91,96.98,98.84,91.41,"0","1"
"2542",2019-05-17,2697.73,3926.52,3289.43,3865.64,8133.91,1285.13,3969.04,3440.74,12.99,14.44,0,0,"2019","5","17","1","0","0","0",46.27,101.28,111.63,102.07,104.32,93.91,96.98,98.84,90.85,"0","1"
"2543",2019-05-18,2692.58,3921.62,2790.86,3863.16,8137.33,2499.62,3955.64,2938.72,11.93,13.97,9.8,18.4,"2019","5","18","1","0","0","0",46.27,101.28,111.14,102.07,104.32,93.91,97.13,98.84,90.85,"0","1"
"2544",2019-05-19,2689.27,3920.54,3393.47,3866.87,8139.2,1921.39,3961.26,2729.84,11.11,13.65,3,16.4,"2019","5","19","1","0","0","0",46.27,101.28,111.03,102.07,104.32,93.91,97.13,98.84,90.85,"0","1"
"2545",2019-05-20,2691.43,3921.7,1386.94,3867.62,8131.72,2692.94,3962.45,2594.99,10.2,12.21,18,26,"2019","5","20","1","0","0","0",46.25,101.28,111.03,102.07,104.32,93.91,97.13,98.56,92.29,"0","1"
"2546",2019-05-21,2691.11,3916.01,3194.57,3866.04,8124.44,3064.07,3944.27,3436.88,11.43,13.39,3,1.6,"2019","5","21","1","0","0","0",46.06,101.24,111.63,102.08,104.32,94.11,96.96,98.56,92.29,"0","1"
"2547",2019-05-22,2698.27,3911.65,3035.95,3871.73,7321.36,2135.66,3943.66,2968.13,12.68,14.83,0,0,"2019","5","22","1","0","0","0",46.06,101.24,112.04,102.08,104.32,94.11,96.96,98.56,92.29,"0","1"
"2548",2019-05-23,2713.57,3910.43,2790.79,3870.79,7731.68,2299.82,3933.58,3055.32,12.97,14.85,0.8,0.6,"2019","5","23","1","0","0","0",46.06,101.24,112.04,102.08,104.27,94.11,96.9,98.56,92.29,"0","1"
"2549",2019-05-24,2729.95,3911.51,2912.83,3872.27,7730.17,2274.66,3925.94,3019.64,14,15.49,0,0.2,"2019","5","24","1","0","0","0",45.57,101.21,112.08,102.03,104.26,94.11,96.96,98.55,91.56,"0","1"
"2550",2019-05-25,2741.11,3903.08,2943.18,3868.63,7563.56,2695.28,3909.85,3045.24,14.07,15.83,1.4,1.6,"2019","5","25","1","0","0","0",44.2,101.2,112.24,101.95,104.26,93.89,96.96,98.54,91.27,"0","1"
"2551",2019-05-26,2754.94,3921.84,2533.5,3868.96,7662.06,2366.86,3923.21,2780.35,11.91,14.03,13.8,12.6,"2019","5","26","1","0","0","0",44.2,101.2,112.2,101.95,104.26,93.89,97.05,98.52,91.56,"0","1"
"2552",2019-05-27,2165.44,3934.04,3284.39,3868.38,6847.96,1969.81,3936.82,3443.26,12.87,14.48,16.6,10,"2019","5","27","1","0","0","0",44.2,101.2,112.08,101.95,104.26,93.89,97.19,98.5,91.56,"0","1"
"2553",2019-05-28,2875.57,3934.84,2797.27,3867.44,7619.9,2189.77,3940.42,3105.94,13.59,16.08,4.8,1,"2019","5","28","1","0","0","0",44.49,101.2,112.08,102,104.26,93.89,97.33,98.43,91.56,"0","1"
"2554",2019-05-29,2838.17,3937.97,2051.21,3868.85,8088.59,2294.35,3944.27,3051.43,12.17,13.98,2.4,24.2,"2019","5","29","1","0","0","0",44.49,101.2,112.15,102.03,104.31,93.89,97.36,98.12,92.22,"0","1"
