"","Date","Rainfall_Le_Croci","Rainfall_Cavallina","Rainfall_S_Agata","Rainfall_Mangona","Rainfall_S_Piero","Rainfall_Vernio","Rainfall_Stia","Rainfall_Consuma","Rainfall_Incisa","Rainfall_Montevarchi","Rainfall_S_Savino","Rainfall_Laterina","Rainfall_Bibbiena","Rainfall_Camaldoli","Temperature_Firenze","Hydrometry_Nave_di_Rosano","Season"
"2996",2019-03-16,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,1.13,"Spring"
"2997",2019-03-17,2.6,2.4,5.4,4,2.4,0,0,0,0,0,0,0,0,0,13.8,1.12,"Spring"
"2998",2019-03-18,0,0,1.6,0.8,0,11,16,16,10,10,9,10,16,14.8,11.4,1.3,"Spring"
"2999",2019-03-19,0,0,0,0,0,0,3.8,2.3,3,3,2,3,3.8,3.2,10.75,1.18,"Spring"
"3000",2019-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.65,1.32,"Spring"
"3001",2019-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.75,1.13,"Spring"
"3002",2019-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.95,1.34,"Spring"
"3003",2019-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,1.12,"Spring"
"3004",2019-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75,1.29,"Spring"
"3005",2019-03-25,0.2,0,13.2,6.2,2,0,0,0,0,0,0,0,0,0,13.3,1.11,"Spring"
"3006",2019-03-26,0,0,0,0,0,6,17.1,13,0,0,3,0,17.1,13.4,10.8,1.14,"Spring"
"3007",2019-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.85,1.16,"Spring"
"3008",2019-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,1.11,"Spring"
"3009",2019-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,1.24,"Spring"
"3010",2019-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,1.11,"Spring"
"3011",2019-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.23,"Spring"
"3012",2019-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.35,1.1,"Spring"
"3013",2019-04-02,5,2.2,4.2,5.8,4.4,0,0,0,0,0,0,0,0,0,14.8,1.11,"Spring"
"3014",2019-04-03,15.6,25.8,16,21.4,18.4,12,9,9,5,5,1,5,9,9,12.2,1.35,"Spring"
"3015",2019-04-04,1,0,0.2,0.4,0.4,61,16,15.4,16.1,16.1,32,16.1,16,15.7,10.3,1.27,"Spring"
"3016",2019-04-05,0,0,0,0,0,3,2,0.9,2,2,1,2,2,1.5,9.6,1.96,"Spring"
"3017",2019-04-06,2.6,0.4,1.4,2.2,0.8,0,0,0,0,0,0,0,0,0,11.15,1.92,"Spring"
"3018",2019-04-07,0,0,0,0,0,10,4,4,4,4,4,4,4,4,10.3,1.73,"Spring"
"3019",2019-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,1.61,"Spring"
"3020",2019-04-09,0.2,0,4.2,4.6,2.6,0,4,4,0,0,2,0,4,4,13.45,1.36,"Spring"
"3021",2019-04-10,9.4,6.8,13.6,9,8.8,9,3,3,3,3,2,3,3,3,12.05,1.37,"Spring"
"3022",2019-04-11,0.4,0.2,1.6,1,0.4,7,11,11,6,6,11,6,11,11,13.6,1.36,"Spring"
"3023",2019-04-12,0,0,0,0.2,0,2,2,2,0,0,0,0,2,2,13.35,1.38,"Spring"
"3024",2019-04-13,10.8,1.2,8.2,7.4,7.8,1,0,0,0,0,0,0,0,0,12.4,1.38,"Spring"
"3025",2019-04-14,0,0,0,0,0,20,5,5,10,10,11,10,5,5,9.55,1.35,"Spring"
"3026",2019-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.54,"Spring"
"3027",2019-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.95,1.58,"Spring"
"3028",2019-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.75,1.44,"Spring"
"3029",2019-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.25,1.42,"Spring"
"3030",2019-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,1.39,"Spring"
"3031",2019-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.85,1.26,"Spring"
"3032",2019-04-21,8.8,2.4,7,8.4,8,0,0,0,0,0,0,0,0,0,18.75,1.16,"Spring"
"3033",2019-04-22,15.8,8,13.2,21,15.2,12,6,6,6,6,7,6,6,6,19.15,1.35,"Spring"
"3034",2019-04-23,0.2,0,1.6,0.8,2.2,74,13,13,10,10,9,10,13,13,15.9,1.72,"Spring"
"3035",2019-04-24,0.2,0,0,0.2,0.2,18,3,3,1,1,2,1,3,3,18.85,1.6,"Spring"
"3036",2019-04-25,0,0,0,1.4,0,5,2,2,4,4,2,4,2,2,18.15,1.68,"Spring"
"3037",2019-04-26,0.2,0,0,0.2,0.2,9,10,10,17.1,17.1,10,17.1,10,10,16.8,1.51,"Spring"
"3038",2019-04-27,3,1,5.4,5,3.4,1,1,1,0,0,0,0,1,1,15.35,1.62,"Spring"
"3039",2019-04-28,0,0,0.2,0.6,0,11,12,12,8,8,3,8,12,12,13.8,1.5,"Spring"
"3040",2019-04-29,0,0,0,0,0,4,8,8,5,5,11,5,8,2.6,12.4,1.53,"Spring"
"3041",2019-04-30,0.6,0.2,1.4,3.6,1.2,0,2,2,2,2,3,2,2,2,12.55,1.48,"Spring"
"3042",2019-05-01,0,0.2,0,0,0,8,10,10,4,4,4,4,10,10,14.4,1.68,"Spring"
"3043",2019-05-02,2.2,0,2.4,1.6,1.6,0,3,3,0,0,0,0,3,3,14.9,1.52,"Spring"
"3044",2019-05-03,0,0,0,0.6,0,16,15,15,5,5,0,5,15,15,15.8,1.73,"Spring"
"3045",2019-05-04,22.8,14,29,40.4,24.2,12,10,10,8,8,8,8,10,10,16.2,1.64,"Spring"
"3046",2019-05-05,0,0,2.6,1.4,0,13,29,28.7,21,21,11,21,29,28.5,10.25,1.7,"Spring"
"3047",2019-05-06,0,0,0,0,0.2,1,7,6.6,0,0,2,0,7,7.4,11.4,2.11,"Spring"
"3048",2019-05-07,2.6,0.4,0.6,2.2,1,0,0,0,0,0,0,0,0,0,12.1,1.99,"Spring"
"3049",2019-05-08,31.4,21.4,22.8,28.2,24.8,7,2,2,3,3,3,3,2,2,14.15,1.82,"Spring"
"3050",2019-05-09,0.4,0,0,0.2,0,15,8,8,6,6,6,6,8,8,16.4,1.91,"Spring"
"3051",2019-05-10,6,0.8,2,9.8,8.4,2,0,0,0,0,0,0,0,0,16.3,2.11,"Spring"
"3052",2019-05-11,3.2,2.4,29.4,21,8.2,8,2,2,2,2,0,2,2,2,16.3,1.99,"Spring"
"3053",2019-05-12,0.8,0.2,17.8,12,3.8,15,21,21,8,8,15,8,21,21,13.55,1.83,"Spring"
"3054",2019-05-13,0,0,0.2,0,0,7,10,10,1,1,4,1,10,10,13.8,2.49,"Spring"
"3055",2019-05-14,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,14.2,2.48,"Spring"
"3056",2019-05-15,0,0,0,0,0,3,1,0.2,0,0,0,0,1,0.4,11.9,2.16,"Spring"
"3057",2019-05-16,1.8,0,1.2,1,3.2,0,0,0,0,0,0,0,0,0,14.7,2,"Spring"
"3058",2019-05-17,11,2.4,9.6,17.8,8.6,0,0,0,0,0,0,0,0,0,15.1,1.82,"Spring"
"3059",2019-05-18,27.2,13.8,14.2,36.2,17,27,27,27,15,15,24,15,27,27,15.25,1.79,"Spring"
"3060",2019-05-19,3.2,2.6,3,1.4,2,14,18,18,21,21,17,21,18,18,15.85,1.91,"Spring"
"3061",2019-05-20,2.8,1.2,4.6,3.2,3,14,5,5,10,10,15,10,5,5,15.05,2.26,"Spring"
"3062",2019-05-21,0,0,0.8,0.2,0.2,4,5,5,4,4,12,4,5,5,15.85,2.28,"Spring"
"3063",2019-05-22,0,0,13.2,5,0,11,10,10,10,10,5,10,10,10,16.3,2.3,"Spring"
"3064",2019-05-23,0,0,0,0,0,8,8,8,0,0,4,0,8,8,16.95,2.28,"Spring"
"3065",2019-05-24,6,1.4,1,1,0.8,2,3,3,0,0,0,0,3,3,16.8,1.9,"Spring"
"3066",2019-05-25,5,0.2,6,11.2,7.4,2,10,10,10,10,3,10,10,10,18.55,2.21,"Spring"
"3067",2019-05-26,4.8,1.2,2.2,3.4,3.6,10,13,13,8,8,12,8,13,13,17.25,2.04,"Spring"
"3068",2019-05-27,14,2,10.2,9.8,9.6,6,10,10,12,12,17,12,10,10,19.2,2.03,"Spring"
"3069",2019-05-28,1,0.6,0.6,3.2,3,12,19,19,11,11,16,11,19,19,16.8,2.36,"Spring"
"3070",2019-05-29,0.2,0,0,0,0,31,18,18,17,17,24,17,18,18,16.9,2.76,"Spring"
"3071",2019-05-30,0,0,0,0,0,0,3,3,1,1,1,1,3,3,17.85,2.84,"Spring"
"3072",2019-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5,2.34,"Spring"
"3073",2019-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8,2.12,"Summer"
"3074",2019-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8,1.94,"Summer"
"3075",2019-06-03,0,0,0,0,0,3,2,2,0,0,0,0,2,2,22.3,1.79,"Summer"
"3076",2019-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.64,"Summer"
"3077",2019-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,1.7,"Summer"
"3078",2019-06-06,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20.7,1.49,"Summer"
"3079",2019-06-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22.35,1.4,"Summer"
"3080",2019-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,1.49,"Summer"
"3081",2019-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,1.45,"Summer"
"3082",2019-06-10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,28,1.42,"Summer"
"3083",2019-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.65,1.4,"Summer"
"3084",2019-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.05,1.32,"Summer"
"3085",2019-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.35,1.34,"Summer"
"3086",2019-06-14,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,26.05,1.32,"Summer"
"3087",2019-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75,1.32,"Summer"
"3088",2019-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,1.17,"Summer"
"3089",2019-06-17,0,0,0,0,0,10,0,0,2,2,0,2,0,0,24.45,1.31,"Summer"
"3090",2019-06-18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,25.85,1.3,"Summer"
"3091",2019-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.25,1.16,"Summer"
"3092",2019-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.95,1.22,"Summer"
"3093",2019-06-21,26,13,38.4,34.6,34.8,0,0,0,0,0,0,0,0,0,24.9,1.17,"Summer"
"3094",2019-06-22,0.2,0,0.2,0.2,0.2,7,8,8,4,4,2,4,8,8,25,1.26,"Summer"
"3095",2019-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.2,"Summer"
"3096",2019-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.85,1.21,"Summer"
"3097",2019-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.75,1.12,"Summer"
"3098",2019-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.95,1.1,"Summer"
"3099",2019-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.95,1.19,"Summer"
"3100",2019-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.35,1.1,"Summer"
"3101",2019-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1.11,"Summer"
"3102",2019-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.15,1.07,"Summer"
"3103",2019-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.6,1.05,"Summer"
"3104",2019-07-02,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,28.45,1.12,"Summer"
"3105",2019-07-03,0,0,0.2,0,0,0,6,6,3,3,3,3,6,6,29.3,1.12,"Summer"
"3106",2019-07-04,0,0,0,0,0,10,6,6,3,3,8,3,6,6,28.65,1.11,"Summer"
"3107",2019-07-05,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,28.3,1.09,"Summer"
"3108",2019-07-06,2.4,1,5.2,10,2.8,0,0,0,0,0,0,0,0,0,28.3,1.1,"Summer"
"3109",2019-07-07,0,0,0,0,0,18.1,8,8,3,3,2,3,8,8,25.15,1.1,"Summer"
"3110",2019-07-08,2.4,0,0.2,0,1,0,0,0,0,0,0,0,0,0,27.75,1.1,"Summer"
"3111",2019-07-09,0.4,0,0,2.8,0,23.1,5,5,2,2,8,2,5,5,27.8,1.14,"Summer"
"3112",2019-07-10,4.8,0,0,0,0,2,10,10,18.1,18.1,13,18.1,10,10,25.65,1.13,"Summer"
"3113",2019-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,1.19,"Summer"
"3114",2019-07-12,0,0,0,0,0,10,5,5,3,3,5,3,5,5,24.7,1.09,"Summer"
"3115",2019-07-13,0,0,0,0,0,0,3,3,2,2,3,2,3,3,24.55,1.1,"Summer"
"3116",2019-07-14,17.2,2.6,7.2,11.4,9,2,0,0,0,0,0,0,0,0,24.3,1.1,"Summer"
"3117",2019-07-15,0,0,0,0,0.2,24,13,13,12,12,7,12,13,13,19.95,1.13,"Summer"
"3118",2019-07-16,0,0,0,0,0,0,2,2,2,2,0,2,2,2,24.85,1.21,"Summer"
"3119",2019-07-17,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,24.1,1.09,"Summer"
"3120",2019-07-18,0,0,0,0,0,3,2,2,2,2,2,2,2,2,23,1.06,"Summer"
"3121",2019-07-19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,25.7,1.05,"Summer"
"3122",2019-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.2,1.05,"Summer"
"3123",2019-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.25,1.04,"Summer"
"3124",2019-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.05,1.06,"Summer"
"3125",2019-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1,1.07,"Summer"
"3126",2019-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1,1.06,"Summer"
"3127",2019-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.55,1.06,"Summer"
"3128",2019-07-26,8.4,2.6,4.6,6.4,6,0,0,0,0,0,0,0,0,0,30.1,1.05,"Summer"
"3129",2019-07-27,18.6,9.4,17.4,18,13.4,28,28,28,28,28,100,28,28,28,24.7,1.11,"Summer"
"3130",2019-07-28,0,0,0,0.2,0,50.1,20,20,16,16,20,16,20,20,22.3,2.59,"Summer"
"3131",2019-07-29,0,0,0,0,0,3,3,3,0,0,0,0,3,3,24.35,2.01,"Summer"
"3132",2019-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,1.33,"Summer"
"3133",2019-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.12,"Summer"
"3134",2019-08-01,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.08,"Summer"
"3135",2019-08-02,0,0,0,0,0,0,3,3,2,2,4,2,3,3,26.1,1.19,"Summer"
"3136",2019-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8,1.19,"Summer"
"3137",2019-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6,1.15,"Summer"
"3138",2019-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15,1.14,"Summer"
"3139",2019-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1.12,"Summer"
"3140",2019-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8,1.11,"Summer"
"3141",2019-08-08,0,0,0,0,0,7,5,5,2,2,3,2,5,5,27.55,1.07,"Summer"
"3142",2019-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2,1.06,"Summer"
"3143",2019-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.65,1.04,"Summer"
"3144",2019-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35,1.04,"Summer"
"3145",2019-08-12,0,0,0,0,0,4,1,1,1,1,0,1,1,1,29.4,1.05,"Summer"
"3146",2019-08-13,0,0,0,0,0,0,2,2,0,0,0,0,2,2,27.2,1.03,"Summer"
"3147",2019-08-14,0,0,0,0,0,2,2,2,0,0,2,0,2,2,25.1,1.03,"Summer"
"3148",2019-08-15,0,0,0,0,0,2,0,0,0,0,0,0,0,0,24.4,1.04,"Summer"
"3149",2019-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,1.04,"Summer"
"3150",2019-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,1.04,"Summer"
"3151",2019-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.6,1.04,"Summer"
"3152",2019-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.25,1.03,"Summer"
"3153",2019-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.85,1.02,"Summer"
"3154",2019-08-21,0,0,0,0,0,0,2,2,2,2,2,2,2,2,27.95,1.02,"Summer"
"3155",2019-08-22,6.6,5,2.4,18.8,5.6,12,29,29,50.9,50.9,52,50.9,29,29,28.35,1.06,"Summer"
"3156",2019-08-23,0,0,0,0,0.2,31,4,4,10,10,8,10,4,4,25.95,1.18,"Summer"
"3157",2019-08-24,6.8,9.4,0,1.8,7.4,8,36,36,29,29,29,29,36,36,26.35,1.19,"Summer"
"3158",2019-08-25,3.8,2.6,0.2,0.4,0,15,8,8,4,4,2,4,8,8,25.45,1.23,"Summer"
"3159",2019-08-26,0.2,0,0,0,0.6,16,16.1,16.1,17.1,17.1,3,17.1,16.1,16.1,26.65,1.11,"Summer"
"3160",2019-08-27,0,0,0,0,0.2,2,2,2,0,0,0,0,2,2,26.95,1.08,"Summer"
"3161",2019-08-28,0,0,10.6,0,0,4,3,3,0,0,0,0,3,3,25.75,1.1,"Summer"
"3162",2019-08-29,0,0,0,0,0,10,10,10,3,3,3,3,10,10,26.8,1.08,"Summer"
"3163",2019-08-30,13,23,0,27.2,3.6,3,8,8,9,9,3,9,8,8,26.8,1.1,"Summer"
"3164",2019-08-31,0,0,0.2,0,0,10,17.1,17.1,4,4,6,4,17.1,17.1,25.95,1.08,"Summer"
"3165",2019-09-01,0.6,3,2.8,1.2,4.6,16.1,5,5,4,4,0,4,5,5,25.4,1.1,"Autumn"
"3166",2019-09-02,0,0,0,0,0.2,10,17.1,17.1,8,8,5,8,17.1,17.1,25.55,1.09,"Autumn"
"3167",2019-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,1.15,"Autumn"
"3168",2019-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25,1.05,"Autumn"
"3169",2019-09-05,1.6,0,3,0,0,0,0,0,0,0,0,0,0,0,22.05,1.04,"Autumn"
"3170",2019-09-06,0.2,0,0.4,0,0.2,6,2,2,3,3,0,3,2,2,21.55,1.06,"Autumn"
"3171",2019-09-07,9.6,10,15.6,29.2,19.8,5,3,3,1,1,5,1,3,3,21.2,1.09,"Autumn"
"3172",2019-09-08,0,0,0,0,0,22,2,2,2,2,0,2,2,2,19.75,1.2,"Autumn"
"3173",2019-09-09,0,0,0,0,0,6,2,2,2,2,0,2,2,2,20.3,1.13,"Autumn"
"3174",2019-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.95,1.16,"Autumn"
"3175",2019-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.65,1.16,"Autumn"
"3176",2019-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.35,1.16,"Autumn"
"3177",2019-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,1.08,"Autumn"
"3178",2019-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,1.01,"Autumn"
"3179",2019-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,1.01,"Autumn"
"3180",2019-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,1,"Autumn"
"3181",2019-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.35,0.99,"Autumn"
"3182",2019-09-18,0,0,0,0.2,0,2,0,0,0,0,0,0,0,0,23.35,1.01,"Autumn"
"3183",2019-09-19,0,0,0,0,0,7,6,6,3,3,7,3,6,6,22.35,1.05,"Autumn"
"3184",2019-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,1.02,"Autumn"
"3185",2019-09-21,12.8,2.6,14.8,17.2,11.4,0,0,0,0,0,0,0,0,0,18.85,1,"Autumn"
"3186",2019-09-22,50,23.8,23.2,23.8,57.4,13,15,15,10,10,14,10,15,15,18.5,1.05,"Autumn"
"3187",2019-09-23,0,0,0,0,0,10,15,15,28,28,26,28,15,15,20.3,1.33,"Autumn"
"3188",2019-09-24,30.4,21.8,16.8,13,28,0,0,0,0,0,0,0,0,0,20.25,1.26,"Autumn"
"3189",2019-09-25,0,0,0,0,0,28,5,5,2,2,1,2,5,5,20.05,1.21,"Autumn"
"3190",2019-09-26,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,21.25,1.12,"Autumn"
"3191",2019-09-27,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,19.55,0,"Autumn"
"3192",2019-09-28,0,0,0.2,0,0.2,1,0,0,0,0,0,0,0,0,20.95,1.09,"Autumn"
"3193",2019-09-29,0.8,0,0.6,0,0,0,0,0,0,0,0,0,0,0,21.4,1.03,"Autumn"
"3194",2019-09-30,0,0,0,0,0,12,0,0,0,0,0,0,0,0,22.4,1.02,"Autumn"
"3195",2019-10-01,26.2,24,18.6,22.4,20.8,0,0,0,0,0,0,0,0,0,21.25,1.01,"Autumn"
"3196",2019-10-02,0,0,0.4,0.2,0,49.1,17.1,17.1,17.1,17.1,15,17.1,17.1,17.1,19.15,1.05,"Autumn"
"3197",2019-10-03,0,0,0,0,0,0,6,6,2,2,3,2,6,6,16.35,1.09,"Autumn"
"3198",2019-10-04,2.4,1.6,1.4,1,2,0,0,0,0,0,0,0,0,0,14.65,1.05,"Autumn"
"3199",2019-10-05,0,0,0.2,0.2,0.2,3,2,2,2,2,2,2,2,2,17.5,1.03,"Autumn"
"3200",2019-10-06,3.4,3.2,3.4,4.2,5,4,2,2,0,0,0,0,2,2,16.75,1.02,"Autumn"
"3201",2019-10-07,0,0,0,0,0,9,4,4,7,7,3,7,4,4,17.85,1.03,"Autumn"
"3202",2019-10-08,1.2,3,1.6,8.6,1.2,0,0,0,0,0,0,0,0,0,16.8,1.02,"Autumn"
"3203",2019-10-09,5.4,3,2.8,1.8,3,13,0,0,0,0,0,0,0,0,16.8,1.02,"Autumn"
"3204",2019-10-10,0,0,0,0,0,12,6,6,3,3,3,3,6,6,19.5,1,"Autumn"
"3205",2019-10-11,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,17.6,0.99,"Autumn"
"3206",2019-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.45,1.01,"Autumn"
"3207",2019-10-13,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,18.85,1.09,"Autumn"
"3208",2019-10-14,18,20,20.4,17.8,19.6,1,0,0,0,0,0,0,0,0,19.5,1.04,"Autumn"
"3209",2019-10-15,0,0.2,0,1.8,0,41,12,12,25,25,14,25,12,12,20.3,1.04,"Autumn"
"3210",2019-10-16,0,0,0,0,0,0,1,1,0,0,2,0,1,1,18.05,1.15,"Autumn"
"3211",2019-10-17,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,16.2,1.07,"Autumn"
"3212",2019-10-18,0.2,0,0,1,0.2,1,0,0,0,0,0,0,0,0,16.6,1.04,"Autumn"
"3213",2019-10-19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,19.4,1.04,"Autumn"
"3214",2019-10-20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18.55,1.03,"Autumn"
"3215",2019-10-21,0,0,0,0,0,6,0,0,0,0,0,0,0,0,22.2,1.02,"Autumn"
"3216",2019-10-22,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,20.7,1.01,"Autumn"
"3217",2019-10-23,13,11.2,11.2,12.4,12.4,0,0,0,0,0,0,0,0,0,19.7,1.01,"Autumn"
"3218",2019-10-24,0.2,0.2,0.2,0.2,0.4,55,13,13,9,9,15,9,13,13,15.65,1.05,"Autumn"
"3219",2019-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4,1.08,"Autumn"
"3220",2019-10-26,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,18.9,1.04,"Autumn"
"3221",2019-10-27,0.2,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,17.75,1.04,"Autumn"
"3222",2019-10-28,6.2,16.4,16,3.6,5.6,0,0,0,0,0,0,0,0,0,16.2,1.04,"Autumn"
"3223",2019-10-29,0.4,0.4,1,1.4,1,15,5,5,2,2,1,2,5,5,16.8,1.05,"Autumn"
"3224",2019-10-30,5.2,0.4,0.2,1.4,0.6,4,10,10,3,3,2,3,10,10,15.35,1.07,"Autumn"
"3225",2019-10-31,0,0.2,0,0,0,6,7,7,7,7,4,7,7,7,13.8,1.09,"Autumn"
"3226",2019-11-01,33.8,44.6,23.8,28,18.6,0,1,1,0,0,0,0,1,1,14.2,1.13,"Autumn"
"3227",2019-11-02,32,24.2,28,37.2,33.4,27,7,7,9,9,12,9,7,7,13.85,1.08,"Autumn"
"3228",2019-11-03,3.4,2.8,2.2,7,4.2,55,36,36,23,23,20,23,36,36,16.15,1.29,"Autumn"
"3229",2019-11-04,20.6,16.6,19,24.4,23,9,2,2,2,2,4,2,2,2,16.85,1.43,"Autumn"
"3230",2019-11-05,17.4,13.8,11.8,8.8,15,43.8,41,41,34,34,16,34,41,41,16,1.91,"Autumn"
"3231",2019-11-06,0,0,0,0,0,26.9,11,11,14,14,10,14,11,11,11.8,2.83,"Autumn"
"3232",2019-11-07,49.2,41.6,39.4,47.6,39.8,4,1,1,4,4,2,4,1,1,12.1,2.26,"Autumn"
"3233",2019-11-08,2.6,2.2,1.4,2.4,2,61,28,28,21,21,18,21,28,28,11.6,2.2,"Autumn"
"3234",2019-11-09,0.4,0.2,0.2,0,0.2,6,3,3,7,7,5,7,3,3,9.9,2.64,"Autumn"
"3235",2019-11-10,8.2,8.2,6.2,9,8.4,1,1,1,1,1,1,1,1,1,9.8,2.3,"Autumn"
"3236",2019-11-11,20.8,17.6,18.2,17.8,20.8,15,11,11,11,11,10,11,11,11,12.4,1.9,"Autumn"
"3237",2019-11-12,6.2,5,3.8,4.8,6.6,17,20,20,12,12,13,12,20,20,12.9,1.61,"Autumn"
"3238",2019-11-13,0.4,0.2,0.2,0,0.2,7,6,6,4,4,2,4,6,6,11.6,2.06,"Autumn"
"3239",2019-11-14,32.4,34.4,27.2,43.4,32.6,1,1,1,0,0,3,0,1,1,10.8,2,"Autumn"
