"","Date","Rainfall_Gallicano","Rainfall_Pontetetto","Rainfall_Monte_Serra","Rainfall_Orentano","Rainfall_Borgo_a_Mozzano","Rainfall_Piaggione","Rainfall_Calavorno","Rainfall_Croce_Arcana","Rainfall_Tereglio_Coreglia_Antelminelli","Rainfall_Fabbriche_di_Vallico","Temperature_Orentano","Temperature_Monte_Serra","Temperature_Ponte_a_Moriano","Temperature_Lucca_Orto_Botanico","Volume_POL","Volume_CC1","Volume_CC2","Volume_CSA","Volume_CSAL","Hydrometry_Monte_S_Quirico","Hydrometry_Piaggione","CoS","DIEC","LT2","PAG","SAL"
"4891",2019-05-23,0.4,0,0,0,0.2,0.4,0,4.4,0.2,1.6,15.85,12.5,0,16.9,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.42,-0.79,-5.09,-4.1,-12.6,-1.79,-5.18
"4892",2019-05-24,1,0,0,0,3.8,1.2,4.8,1.4,0,9,17.4,13.2,0,18.9,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.41,-0.84,-5.15,-4.13,-12.58,-1.83,-5.25
"4893",2019-05-25,0,0,0,0,0,0,0,0.6,1.2,0,17.3,14,0,17.85,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.37,-0.91,-5.19,-4.17,-12.58,-1.9,-5.19
"4894",2019-05-26,1.4,0.2,3.4,2.8,0.2,0.2,0.8,20.6,4,0.2,17.35,12.1,0,18.05,-5915.760323,-15336.02371,-8527.2912,-5647.627419,-3378.966129,0.34,-0.91,-5.16,-4.19,-12.56,-1.91,-5.16
"4895",2019-05-27,3,5.2,15.8,6.8,5.4,4.6,4.8,64.4,9.8,5.6,18.75,13.1,0,19.1,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.36,-0.91,-5.11,-4.19,-12.52,-1.89,-5.19
"4896",2019-05-28,0.4,9.2,4.2,5.6,1.2,8.4,0.4,13,0.2,3.8,17.15,10.8,0,17.6,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.39,-0.9,-5.12,-4.2,-12.51,-1.87,-5.26
"4897",2019-05-29,7,1.4,6.6,4,5,18.4,8.2,15.8,0,8.8,17.2,11.7,0,17.1,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.41,-0.93,-5.1,-4.22,-12.55,-1.88,-5.28
"4898",2019-05-30,0.6,14.2,1,3.4,0,0,0,4,0,0.2,17.4,13.2,0,18.05,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.35,-0.94,-5.17,-4.23,-12.62,-1.93,-5.27
"4899",2019-05-31,0.2,0,0,0,0,0,0,0,0,0,18.85,13.9,0,19.95,-6227.116129,-16143.18285,-8976.096,-5944.870968,-3556.806452,0.32,-0.9,-5.26,-4.23,-12.63,-1.97,-5.21
"4900",2019-06-01,0,0,0,0,0,0,0,0,0,0,18.35,16.45,0,19.85,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.29,-0.94,-5.36,-4.24,-12.61,-2.03,-5.21
"4901",2019-06-02,0,0,0,0,0,0,0,0,0,0,19.85,18.45,0,20.8,-7542.464833,-15564.28072,-10015.4016,-6575.171667,-3931.353333,0.28,-0.94,-5.42,-4.25,-12.6,-2.07,-5.26
"4902",2019-06-03,0,0,0,0,0,0,0,0,0,0,21.3,17.1,0,20.7,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.29,-0.94,-5.43,-4.25,-12.59,-2.07,-5.28
"4903",2019-06-04,0,0,0,0,0,0,0,0,0,0,20.45,17.25,0,20.8,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.27,-0.94,-5.48,-4.25,-12.59,-2.11,-5.25
"4904",2019-06-05,0,0,0,0,0,0,0,0,0,0,19.8,18.25,0,20.9,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.24,-0.94,-5.54,-4.25,-12.57,-2.15,-5.27
"4905",2019-06-06,0,0,0,0,0,0,0,0,0,0,19.45,15.25,0,19.8,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.22,-0.94,-5.58,-4.26,-12.59,-2.18,-5.3
"4906",2019-06-07,0,0,0,0,0,0,0,0,0,0,19.9,17.55,0,20.75,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.22,-0.83,-5.63,-4.22,-12.62,-2.19,-5.37
"4907",2019-06-08,0,0,0,0,0,0,0,0,0,0,21.45,18,0,22.55,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.22,-0.94,-5.72,-4.24,-12.65,-2.21,-5.36
"4908",2019-06-09,0,0,0,0,0,0,0,0,0,0,23.9,22.35,0,24.15,-7542.464833,-15564.28072,-10015.4016,-6575.171667,-3931.353333,0.21,-0.95,-5.73,-4.26,-12.63,-2.22,-5.45
"4909",2019-06-10,0,0,0,0,0,0,0,0,0,0,25.85,20.95,0,26.5,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.2,-0.95,-5.68,-4.26,-12.59,-2.2,-5.49
"4910",2019-06-11,0,0,0,0,0,0,0,0,0,0,23.5,18.55,0,24.7,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.21,-0.95,-5.72,-4.26,-12.58,-2.26,-5.39
"4911",2019-06-12,0,0,0,0,0,0,0,0,0,0,20.5,16.25,0,22.45,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.19,-0.95,-5.8,-4.27,-12.62,-2.27,-5.47
"4912",2019-06-13,0,0,0,0,0,0,0,0,0,0,20.35,18.2,0,21.75,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.18,-0.97,-5.84,-4.27,-12.66,-2.3,-5.51
"4913",2019-06-14,0,0,0,0,0,0,0,0,0,0,24.65,23.55,0,25.5,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.16,-0.98,-5.89,-4.28,-12.65,-2.33,-5.46
"4914",2019-06-15,0,0,0.2,0.8,0,0,0,0.4,0,0.2,22.35,17.85,0,23.9,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.18,-0.95,-5.96,-4.28,-12.66,-2.35,-5.47
"4915",2019-06-16,0,0,0,0.2,0,0,0,0,0.2,0,21.35,17.1,0,22.75,-7542.464833,-15564.28072,-10015.4016,-6575.171667,-3931.353333,0.17,-0.94,-5.95,-4.29,-12.66,-2.34,-5.43
"4916",2019-06-17,0,0,0,0,0,0,0,1.8,0,0,23.5,20.7,0,23.6,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.21,-0.93,-5.93,-4.28,-12.66,-2.34,-5.54
"4917",2019-06-18,8.2,0,0,0,6.2,0,1.8,1,0,2.8,24.95,21.1,0,25.15,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.19,-0.97,-5.99,-4.29,-12.66,-2.38,-5.55
"4918",2019-06-19,1.4,0,0,0.2,0,0,0,0,0,0,23.35,20.1,0,23.95,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.18,-0.97,-6.07,-4.3,-12.67,-2.4,-5.57
"4919",2019-06-20,0,0,0,0,0,0,0,0,0,0,21.7,20.2,0,22.75,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.18,-0.98,-6.14,-4.3,-12.68,-2.41,-5.47
"4920",2019-06-21,0,0,0,0,0,0,0,0,1,0,23.35,20.3,0,23.7,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.18,-0.98,-6.22,-4.31,-12.69,-2.42,-5.53
"4921",2019-06-22,3,2.8,0,2.4,0.8,0.8,0.2,2.8,0,0.4,24.45,0,0,25.2,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.17,-0.97,-6.29,-4.32,-12.69,-2.41,-5.49
"4922",2019-06-23,0,0,0,0,0,0,0,0,0,0,23.35,0,0,23.95,-7542.464833,-15564.28072,-10015.4016,-6575.171667,-3931.353333,0.16,-0.97,-6.28,-4.32,-12.71,-2.42,-5.48
"4923",2019-06-24,0,0,0,0,0,0,0,0,0,0,25,0,0,26.15,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.14,-0.98,-6.3,-4.33,-12.73,-2.44,-5.51
"4924",2019-06-25,0,0,0,0,0,0,0,0,0,0,26.45,0,0,28.5,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.14,-0.98,-6.4,-4.33,-12.77,-2.48,-5.55
"4925",2019-06-26,0,0,0,0,0,0,0,0,0,0,28.5,0,0,29.45,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.14,-0.99,-6.53,-4.34,-12.79,-2.51,-5.57
"4926",2019-06-27,0,0,0,0,0,0,0,0,0,0,28.55,26.85,0,29.45,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.13,-0.99,-6.59,-4.33,-12.77,-2.53,-5.6
"4927",2019-06-28,0,0,0,0,0,0,0,0,0,0,28.3,27.3,0,28.85,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.16,-0.98,-6.61,-4.34,-12.74,-2.58,-5.63
"4928",2019-06-29,0,0,0,0,0,0,0,0,0,0,28.75,25.6,0,29.95,-7939.436667,-16383.45339,-10542.528,-6921.233333,-4138.266667,0.13,-0.98,-6.64,-4.34,-12.77,-2.63,-5.54
"4929",2019-06-30,0,0,0,0,0,0,0,0,0,0,28.05,24.9,0,29.55,-7542.464833,-15564.28072,-10015.4016,-6575.171667,-3931.353333,0.13,-0.97,-6.63,-4.35,-12.79,-2.64,-5.53
"4930",2019-07-01,0,0,0,0,0,0,0,0,0,0,26.55,24.35,0,27.7,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.12,-0.99,-6.61,-4.35,-12.79,-2.64,-5.68
"4931",2019-07-02,0,0,0,0,0,0,0,0,0,0,26.1,24.3,0,27.15,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.12,-0.99,-6.76,-4.36,-12.78,-2.67,-5.59
"4932",2019-07-03,0,0,0,0,0,0,0,0,0.4,0,27.35,23.05,0,27.8,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.13,-0.98,-6.8,-4.36,-12.79,-2.69,-5.58
"4933",2019-07-04,0,0,0,0,0,0,0,0,0,0,26.7,22.5,0,27.6,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.12,-0.99,-6.84,-4.37,-12.81,-2.68,-5.62
"4934",2019-07-05,1.2,0,0,0,0,0,0,2.2,0,1.6,26.65,22.75,0,26.5,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.13,-0.98,-6.88,-4.37,-12.82,-2.69,-5.67
"4935",2019-07-06,0,0,0,0,0,0,0,0,24,0,26.6,22.1,0,27.4,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.12,-0.99,-6.99,-4.38,-12.82,-2.74,-5.64
"4936",2019-07-07,0.2,0.2,0.8,0,0.2,0,0,0,0,0.2,24.75,20.2,0,24.5,-7893.945323,-15758.72217,-9858.6288,-6916,-4156.832258,0.15,-0.96,-7.04,-4.38,-12.8,-2.56,-5.63
"4937",2019-07-08,42.2,82,55.6,40.2,17.4,21.2,27,4.2,12.2,16.8,25.1,19.3,0,25.2,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.14,-0.97,-7.01,-4.39,-12.8,-2.32,-5.63
"4938",2019-07-09,2.2,0,0,0,7,2,1.6,0,0,0,26.9,21.75,0,26.45,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.13,-0.97,-6.85,-4.38,-12.79,-2.3,-5.62
"4939",2019-07-10,22.8,0,0,0,8.2,0,12,4.6,0,17.2,24,20.8,0,25.15,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.13,-0.99,-6.72,-4.4,-12.79,-2.37,-5.65
"4940",2019-07-11,0,0,0,0,0,0,0,4.2,1.6,0,22.1,18.6,0,23.9,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.11,-1,-6.72,-4.41,-12.82,-2.44,-5.71
"4941",2019-07-12,0,0,0,0,0,0,0,0,0,0,23.65,20.15,0,25.25,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.11,-0.99,-6.72,-4.41,-12.81,-2.46,-5.59
"4942",2019-07-13,0,0,0,0,1.2,0,0,0,0.4,0,25.35,20.4,0,26.45,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.11,-1,-6.8,-4.41,-12.8,-2.48,-5.63
"4943",2019-07-14,0,0,3,0.8,0,0,0,0,22,0,24,20.85,0,25.2,-7893.945323,-15758.72217,-9858.6288,-6916,-4156.832258,0.1,-0.99,-6.77,-4.42,-12.81,-2.52,-5.63
"4944",2019-07-15,17.6,12.6,11.4,11.8,20,24.2,25.6,35.6,0,21.6,19,14.75,0,19.7,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.16,-0.95,-6.68,-4.4,-12.81,-2.36,-5.58
"4945",2019-07-16,9.2,22.6,30.8,18,4.6,4.6,4,9.8,0,11.4,21.95,18.6,0,22.55,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.12,-0.99,-6.67,-4.41,-12.83,-2.34,-5.54
"4946",2019-07-17,0,0,0,0,0,0,0,0,0,0,23.2,20.55,0,23.15,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.1,-1,-6.66,-4.42,-12.83,-2.41,-5.52
"4947",2019-07-18,0,0,0,0,0,0,0,0,0,0,22.75,19.9,0,23.45,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.11,-1,-6.69,-4.43,-12.83,-2.43,-5.59
"4948",2019-07-19,0,0,0,0,0,0,0,0,0,0,23.6,21.3,0,24.2,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.1,-1.01,-6.72,-4.44,-12.86,-2.51,-5.65
"4949",2019-07-20,0,0,0,0,0,0,0,0,0,0,23.95,21.75,0,24.6,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.1,-1.01,-6.77,-4.44,-12.88,-2.55,-5.66
"4950",2019-07-21,0,0,0,0,0,0,0,0,0,0,24.25,21.6,0,24.7,-7893.945323,-15758.72217,-9858.6288,-6916,-4156.832258,0.11,-0.99,-6.77,-4.44,-12.9,-2.55,-5.54
"4951",2019-07-22,0,0,0,0,0,0,0,0,0,0,25.9,23.7,0,25.9,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.13,-0.99,-6.77,-4.44,-12.9,-2.57,-5.59
"4952",2019-07-23,0,0,0,0,0,0,0,0,0,0,28.45,25.9,0,28.85,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.13,-1.01,-6.82,-4.45,-12.89,-2.63,-5.56
"4953",2019-07-24,0,0,0,0,0,0,0,0,0,0,29.05,26.75,0,29.6,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.12,-1,-6.92,-4.45,-12.88,-2.7,-5.55
"4954",2019-07-25,0,0,0,0,0,0,0,0,0,0,29.2,26.95,0,29.45,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.12,-0.99,-7.01,-4.46,-12.89,-2.75,-5.66
"4955",2019-07-26,0,0,0,0,0,0,0,0,19.4,0,27.5,23.65,0,27.9,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.11,-1,-7.12,-4.46,-12.87,-2.74,-5.63
"4956",2019-07-27,0,0,0,0,0,0,0,0,27.2,0,23.55,19,0,24.4,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.15,-0.97,-7.08,-4.46,-12.83,-2.61,-5.62
"4957",2019-07-28,72.6,84.2,51.2,42.8,74.4,71.6,58.4,42.8,0,33,21.85,15.8,0,21.65,-7893.945323,-15758.72217,-9858.6288,-6916,-4156.832258,0.24,-0.92,-6.86,NA,-12.78,-2.17,-5.57
"4958",2019-07-29,1.2,11.6,12.8,2.6,2.6,7.6,1,12,0,1,22.75,17.4,0,23.75,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.15,-0.97,-6.76,NA,-12.86,-2.26,-5.43
"4959",2019-07-30,0,0,0,0,0,0,0,0,0.2,0,23.15,18.7,0,23.5,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.15,-0.98,-6.74,NA,-12.89,-2.38,-5.46
"4960",2019-07-31,0,0,0,0,0,0,0,0,0,0,23.1,19.15,0,23.95,-8309.416129,-16588.1286,-10377.504,-7280,-4375.612903,0.15,-0.97,-6.8,NA,-12.91,-2.37,-5.55
"4961",2019-08-01,0,0,0,0,0,0,0,0,0,0,25.1,21.4,0,25.45,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.14,-0.99,-6.81,NA,-12.92,-2.39,-5.48
"4962",2019-08-02,0,0,0,0,0,0,0,0,0,0,24.35,20.75,0,25.05,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.13,-1,-6.81,NA,-12.9,-2.43,-5.48
"4963",2019-08-03,0,0,0,0,0,0,0,0,0,0,24.3,21.25,0,24.9,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.1,-1.01,-6.87,NA,-12.92,-2.47,-5.5
"4964",2019-08-04,0,0,0,0,0,0,0,0,0,0,24.55,22.6,0,25.1,-8446.826935,-15621.48175,-9239.7456,-6856.272581,-3855.375806,0.11,-1.02,-6.86,NA,-12.94,-2.49,-5.45
"4965",2019-08-05,0,0,0,0,0,0,0,0,0,0,23.8,21.2,0,24.55,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.11,-1.01,-6.87,NA,-12.96,-2.5,-5.56
"4966",2019-08-06,0,0,0,0,0,0,0,0,0,0,25,21.6,0,25.15,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.11,-1.01,-6.84,NA,-12.96,-2.51,-5.59
"4967",2019-08-07,0,0,0,0,0,0,0,0,0,0,25.15,22.05,0,25.2,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.11,-1.01,-6.84,NA,-12.94,-2.51,-5.49
"4968",2019-08-08,0,0,0,0,0,0,0,0.2,0,0,26.45,21.55,0,27.2,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.12,-0.99,-6.84,NA,-12.95,-2.53,-5.53
"4969",2019-08-09,0,0.2,0,0,0,0,0,0.2,0,0,26.1,22.55,0,26.8,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.1,-0.99,-6.93,NA,-12.98,-2.57,-5.65
"4970",2019-08-10,0,0,0,0,0,0,0,0,0,0,26.15,23.4,0,26.6,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.1,-0.99,-6.98,NA,-12.99,-2.6,-5.55
"4971",2019-08-11,0,0,0,0,0,0,0,0,0,0,27,25.4,0,27.45,-8446.826935,-15621.48175,-9239.7456,-6856.272581,-3855.375806,0.09,-1,-7.02,NA,-12.99,-2.57,-5.53
"4972",2019-08-12,0,0,0,0,0,0,0,0,0,0,26.55,24.75,0,26.85,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.1,-0.99,-6.99,NA,-12.99,-2.6,-5.55
"4973",2019-08-13,0,0,0,0,0,0,0,0,0,0.2,25.6,19.95,0,26,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-1,-6.96,NA,-12.98,-2.61,-5.54
"4974",2019-08-14,0,0,0.2,0,0,0,0,0,0,0,23.1,19.15,0,23,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-1.01,-6.96,NA,-13,-2.65,-5.64
"4975",2019-08-15,0,0,0,0,0,0,0,0,0,0,23.2,19.2,0,23.4,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-1,-6.95,NA,-13.02,-2.64,-5.63
"4976",2019-08-16,0,0,0,0,0,0,0,0.2,0,0,23.75,19.9,0,24,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-1.01,-6.9,NA,-13.02,-2.67,-5.52
"4977",2019-08-17,0,0,0,0,0,0,0,0.2,0,0,23.3,19.9,0,23.7,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-1.01,-6.97,NA,-13.03,-2.7,-5.53
"4978",2019-08-18,0,0,0,0,0,0,0,0,0,0,24.05,20.45,0,24.55,-8446.826935,-15621.48175,-9239.7456,-6856.272581,-3855.375806,0.09,-1.01,-7.01,NA,-13.04,-2.7,-5.57
"4979",2019-08-19,0,0,0,0,0,0,0,0,0,0,24.05,22.3,0,24.3,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-1.02,-7.03,NA,-13.05,-2.71,-5.58
"4980",2019-08-20,0,0,0,0,0,0,0,0,0,0,25.35,24.05,0,25.35,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-1,-7.12,-4.51,-13.05,-2.74,-5.62
"4981",2019-08-21,0,0,0,0,0,0,0,0,0,0,24.95,24.05,0,25.6,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-1,-7.19,-4.51,-13.05,-2.75,-5.61
"4982",2019-08-22,0,0,0,0,0,0,0,0,12.6,0,26,22.35,0,26.1,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-0.99,-7.23,-4.5,-13.05,-2.74,-5.61
"4983",2019-08-23,1.2,1.4,5.2,4,6.8,1.4,8.2,8.6,0,2.8,24.65,18.6,0,24.7,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.12,-0.97,-7.22,-4.5,-13.06,-2.71,-5.69
"4984",2019-08-24,2.2,15.4,2.8,0.2,8,7.2,6.2,2.8,1,6.6,26.25,20.8,0,26,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.1,-0.98,-7.2,-4.5,-13.05,-2.73,-5.7
"4985",2019-08-25,0,0,0,0,0,0,0,0,0,0,26.55,21.9,0,25.75,-8446.826935,-15621.48175,-9239.7456,-6856.272581,-3855.375806,0.1,-0.97,-7.26,-4.5,-13.03,-2.75,-5.59
"4986",2019-08-26,4,0,0,5,0,0,0.8,2,0,0,26.2,22.65,0,25.75,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-0.98,-7.27,-4.52,-13.03,-2.78,-5.65
"4987",2019-08-27,0,0,0,0,0,0,0,6.4,0,0,26.35,22.85,0,26.3,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.1,-0.98,-7.3,-4.56,-13.04,-2.79,-5.65
"4988",2019-08-28,0,0,0,0,0,0,0,13.8,0,0,25.95,21.6,0,26.7,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.09,-0.98,-7.37,-4.59,-13.04,-2.8,-5.62
"4989",2019-08-29,0,0,0.2,0,0,0,0,3,20.2,0,25.65,22.05,0,25.7,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.1,-0.99,-7.46,-4.59,-13.05,-2.81,-5.73
"4990",2019-08-30,1.8,0,0,0,0,0,0,3.8,0.2,0,26.75,24.1,0,26.9,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.1,-0.97,-7.5,-4.59,-13.05,-2.84,-5.75
"4991",2019-08-31,0.2,0.6,0,0.4,0,32.6,2.8,0.2,0.8,0.2,26.5,21.35,0,26.7,-8891.396774,-16443.665,-9726.048,-7217.129032,-4058.290323,0.1,-0.98,-7.52,-4.59,-13.03,-2.86,-5.63
"4992",2019-09-01,0,0,40.2,1.4,0,0,0.6,6.8,5,0,25.65,22.2,0,26.65,-8215.7995,-15374.06559,-9811.0224,-6368.198333,-3883.536667,0.12,-0.98,-7.51,-4.6,-13.01,-2.86,-5.62
"4993",2019-09-02,0,0,0.8,0,0,0,0,0.2,0.2,0,24.95,21.3,0,25.1,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.12,-0.98,-7.47,-4.6,-13.02,-2.85,-5.76
"4994",2019-09-03,10.8,0,0,0,0,3,19.2,11.4,0,23,24,19.85,0,24.75,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-0.99,-7.51,-4.6,-13.05,-2.86,-5.68
"4995",2019-09-04,0,0,0,0,0,0,0,0,0,0,21.8,18.6,0,23.4,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-1,-7.55,-4.61,-13.04,-2.86,-5.68
"4996",2019-09-05,0,0,0,0,0,0,0,0,6,0,21.1,19.05,0,22.15,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-0.99,-7.57,-4.62,-13.01,-2.86,-5.65
"4997",2019-09-06,1.4,1.2,0,0,0,1.4,0.4,2.8,0,4.4,22.1,16.85,0,22.9,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-1,-7.59,-4.63,-13.03,-2.85,-5.65
"4998",2019-09-07,0,0,0.2,0,0,0,0,0.6,15.8,1.2,20.3,16,0,20.75,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-0.99,-7.64,-4.64,-13.05,-2.89,-5.74
"4999",2019-09-08,11.8,15.2,20.8,15.6,0,12.4,10.2,6.4,0.4,20,19.3,14.05,0,20.05,-8215.7995,-15374.06559,-9811.0224,-6368.198333,-3883.536667,0.12,-0.98,-7.66,-4.64,-13.02,-2.79,-5.74
"5000",2019-09-09,15,0,0,0.2,0,2,5.2,9.8,0,1.8,19.3,13.9,0,19.4,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.12,-0.99,-7.67,-4.63,-13.03,-2.79,-5.65
"5001",2019-09-10,0,0,0,0,0,0,0,0,0,0,19.5,16.55,0,20.05,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.12,-0.99,-7.71,-4.63,-13.04,-2.78,-5.69
"5002",2019-09-11,0,0,0,0,0,0,0,0,0,0,21.55,18.4,0,22.25,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.13,-1,-7.79,-4.64,-13.08,-2.86,-5.72
"5003",2019-09-12,0,0,0,0,0,0,0,0,0,0,21.6,20,0,22.35,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.12,-1,-7.87,-4.65,-13.13,-2.88,-5.71
"5004",2019-09-13,0,0,0,0,0,0,0,0,0,0,23.15,21.3,0,23.25,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.1,-1,-7.96,-4.66,-13.14,-2.9,-5.69
"5005",2019-09-14,0,0,0,0,0,0,0,0,0,0,22.65,21,0,23.5,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.1,-1.01,-8.07,-4.67,-13.13,-2.92,-5.67
"5006",2019-09-15,0,0,0,0,0,0,0,0,0,0,22.45,20.15,0,22.55,-8215.7995,-15374.06559,-9811.0224,-6368.198333,-3883.536667,0.1,-1.01,-8.05,-4.67,-13.11,-2.92,-5.66
"5007",2019-09-16,0,0,0,0,0,0,0,0,0,0,22.45,20.35,0,22.45,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.1,-1.02,-8.03,-4.68,-13.08,-2.92,-5.78
"5008",2019-09-17,0,0,0,0,0,0,0,0,0,0,21.1,18.15,0,21.95,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.1,-1.02,-8.01,-4.68,-13.06,-2.91,-5.77
"5009",2019-09-18,0,0,0,0,0,0,0,0,7.4,0,22.4,18.45,0,22.7,-8648.21,-16183.22693,-10327.392,-6703.366667,-4087.933333,0.11,-1.02,-8.08,-4.68,-13.06,-2.92,-5.68
