"","Date","Rainfall_Settefrati","Temperature_Settefrati","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","lag9","rain4"
"1763",2020-01-08,0,5,223.2107301,"2020","1","8","0","0","0","1","0","1",2020-01-08,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1764",2020-01-09,0,4.5,223.5531107,"2020","1","9","0","0","0","1","0","1",2020-01-09,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1765",2020-01-10,0,5,223.7595112,"2020","1","10","0","0","0","1","0","1",2020-01-10,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1766",2020-01-11,0,5.15,223.6179103,"2020","1","11","0","0","0","1","0","1",2020-01-11,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1767",2020-01-12,0,5,223.4697776,"2020","1","12","0","0","0","1","0","1",2020-01-12,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1768",2020-01-13,0,4.5,223.410925277273,"2020","1","13","0","0","0","1","0","1",2020-01-13,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1769",2020-01-14,0,4,223.254817342857,"2020","1","14","0","0","0","1","0","1",2020-01-14,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1770",2020-01-15,0,6,223.1633189,"2020","1","15","0","0","0","1","0","1",2020-01-15,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1771",2020-01-16,0,5,223.0455308,"2020","1","16","0","0","0","1","0","1",2020-01-16,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1772",2020-01-17,0,5,222.9940238,"2020","1","17","0","0","0","1","0","1",2020-01-17,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1773",2020-01-18,5.6,3.6,222.919954282353,"2020","1","18","0","0","0","1","0","1",2020-01-18,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,5.6
"1774",2020-01-19,0,3.35,222.709078335714,"2020","1","19","0","0","0","1","0","1",2020-01-19,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,5.6,0,0,0,0,0
"1775",2020-01-20,0,5.1,222.48545475,"2020","1","20","0","0","0","1","0","1",2020-01-20,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1776",2020-01-21,0,6.7,222.4286572,"2020","1","21","0","0","0","1","0","1",2020-01-21,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,5.6,0,0,0,0
"1777",2020-01-22,0,5.8,222.320957,"2020","1","22","0","0","0","1","0","1",2020-01-22,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1778",2020-01-23,0,7.65,222.3400782,"2020","1","23","0","0","0","1","0","1",2020-01-23,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,5.6,0,0,0
"1779",2020-01-24,0,7,222.3113651,"2020","1","24","0","0","0","1","0","1",2020-01-24,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1780",2020-01-25,23.5,6.15,222.2457959,"2020","1","25","0","0","0","1","0","1",2020-01-25,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,5.6,0,23.5
"1781",2020-01-26,5.5,6.3,222.3128477,"2020","1","26","0","0","0","1","0","1",2020-01-26,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,23.5,0,0,0,0,5.5
"1782",2020-01-27,0,5.85,222.1402636,"2020","1","27","0","0","0","1","0","1",2020-01-27,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,5.5,0,0,0,5.6,0
"1783",2020-01-28,6.8,5.6,222.1390845,"2020","1","28","0","0","0","1","0","1",2020-01-28,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,23.5,0,0,0,6.8
"1784",2020-01-29,0.6,5.4,222.2717708,"2020","1","29","0","0","0","1","0","1",2020-01-29,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,6.8,5.5,0,0,0,0
"1785",2020-01-30,0,6.15,222.4647341,"2020","1","30","0","0","0","1","0","1",2020-01-30,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,23.5,0,0,0
"1786",2020-01-31,1.2,5.8,223.0877623,"2020","1","31","0","0","0","1","0","1",2020-01-31,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,6.8,5.5,0,0,0
"1787",2020-02-01,2,7.6,224.2310651,"2020","2","1","0","0","0","1","0","1",2020-02-01,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,23.5,0,0
"1788",2020-02-02,0,8.6,224.1187828,"2020","2","2","0","0","0","1","0","1",2020-02-02,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,6.8,5.5,0,0
"1789",2020-02-03,0,9.1,224.1688064,"2020","2","3","0","0","0","1","0","1",2020-02-03,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,23.5,0
"1790",2020-02-04,1.1,6.35,224.0190382,"2020","2","4","0","0","0","1","0","1",2020-02-04,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,6.8,5.5,0
"1791",2020-02-05,9.1,0,224.0658919,"2020","2","5","0","0","0","1","1","0",2020-02-05,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,9.1
"1792",2020-02-06,0.1,1.65,224.1053007,"2020","2","6","0","0","0","1","0","1",2020-02-06,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,9.1,0,0,0,6.8,0
"1793",2020-02-07,0,2.7,224.0915735,"2020","2","7","0","0","0","1","0","1",2020-02-07,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1794",2020-02-08,0,5.1,223.9452982,"2020","2","8","0","0","0","1","0","1",2020-02-08,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,9.1,0,0,0,0
"1795",2020-02-09,0,5.6,223.948835,"2020","2","9","0","0","0","1","0","1",2020-02-09,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,0,0
"1796",2020-02-10,9.7,6.25,223.9054184,"2020","2","10","0","0","0","1","0","1",2020-02-10,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,9.1,0,0,9.7
"1797",2020-02-11,0,9.05,223.7468228,"2020","2","11","0","0","0","1","0","1",2020-02-11,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,9.7,0,0,0,0,0
"1798",2020-02-12,0,8.75,223.8611751,"2020","2","12","0","0","0","1","0","1",2020-02-12,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,9.1,0,0
"1799",2020-02-13,0,6.45,223.9047863,"2020","2","13","0","0","0","1","0","1",2020-02-13,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,9.7,0,0,0,0
"1800",2020-02-14,5.9,7.65,223.8419104,"2020","2","14","0","0","0","1","0","1",2020-02-14,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,0,0,0,0,9.1,5.9
"1801",2020-02-15,0,6.95,223.8046047,"2020","2","15","0","0","0","1","0","1",2020-02-15,2020.1,2020.1,"2020-01-01",223.148253690244,223.107997769101,223.749402579605,5.9,0,9.7,0,0,0
"1802",2020-02-16,0,7.4,223.9018953,"2020","2","16","0","0","0","1","0","1",2020-02-16,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1803",2020-02-17,0,7.6,223.83025,"2020","2","17","0","0","0","1","0","1",2020-02-17,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,5.9,0,9.7,0,0
"1804",2020-02-18,0.6,8.05,223.9866131,"2020","2","18","0","0","0","1","0","1",2020-02-18,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1805",2020-02-19,5.1,6.3,224.1918227,"2020","2","19","0","0","0","1","0","1",2020-02-19,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,5.9,0,9.7,5.1
"1806",2020-02-20,0,5.5,211.740395,"2020","2","20","0","0","0","1","0","1",2020-02-20,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,5.1,0,0,0,0,0
"1807",2020-02-21,0,6.15,212.2457995,"2020","2","21","0","0","0","1","0","1",2020-02-21,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,5.9,0,0
"1808",2020-02-22,0,7.5,214.0361049,"2020","2","22","0","0","0","1","0","1",2020-02-22,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,5.1,0,0,0,0
"1809",2020-02-23,0,8.5,215.2357485,"2020","2","23","0","0","0","1","0","1",2020-02-23,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,5.9,0
"1810",2020-02-24,0,9.35,216.2572836,"2020","2","24","0","0","0","1","0","1",2020-02-24,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,5.1,0,0,0
"1811",2020-02-25,0,7.55,217.1579605,"2020","2","25","0","0","0","1","0","1",2020-02-25,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1812",2020-02-26,4.9,5.35,218.0014021,"2020","2","26","0","0","0","1","0","1",2020-02-26,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,5.1,0,0
"1813",2020-02-27,2.2,2.75,220.6494587,"2020","2","27","0","0","0","1","0","1",2020-02-27,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1814",2020-02-28,16,7.35,223.5990929,"2020","2","28","0","0","0","1","0","1",2020-02-28,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,5.1,16
"1815",2020-02-29,0,5.25,224.1699679,"2020","2","29","0","0","0","1","0","1",2020-02-29,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,16,0,0,0,0,0
"1816",2020-03-01,5,7.25,224.2353095,"2020","3","1","0","0","0","1","0","1",2020-03-01,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1817",2020-03-02,19.7,8.3,224.2201556,"2020","3","2","0","0","0","1","0","1",2020-03-02,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,16,0,0,0,19.7
"1818",2020-03-03,17,5.05,224.4760408,"2020","3","3","0","0","0","1","0","1",2020-03-03,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,19.7,0,0,0,0,17
"1819",2020-03-04,2.4,4.45,224.6663443,"2020","3","4","0","0","0","1","0","1",2020-03-04,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,17,0,16,0,0,0
"1820",2020-03-05,0.3,4.9,224.662687,"2020","3","5","0","0","0","1","0","1",2020-03-05,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,19.7,0,0,0,0
"1821",2020-03-06,22.9,6.2,224.7819452,"2020","3","6","0","0","0","1","0","1",2020-03-06,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,17,0,16,0,22.9
"1822",2020-03-07,18.5,4.9,224.7996015,"2020","3","7","0","0","0","1","0","1",2020-03-07,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,22.9,0,19.7,0,0,18.5
"1823",2020-03-08,4.1,5.35,224.8145684,"2020","3","8","0","0","0","1","0","1",2020-03-08,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,18.5,0,17,0,16,0
"1824",2020-03-09,0,4.95,224.7925575,"2020","3","9","0","0","0","1","0","1",2020-03-09,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,22.9,0,19.7,0,0
"1825",2020-03-10,0,5.6,224.6655236,"2020","3","10","0","0","0","1","0","1",2020-03-10,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,18.5,0,17,0,0
"1826",2020-03-11,0,9.8,224.6389588,"2020","3","11","0","0","0","1","0","1",2020-03-11,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,22.9,0,19.7,0
"1827",2020-03-12,0,10.95,224.6447462,"2020","3","12","0","0","0","1","0","1",2020-03-12,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,18.5,0,17,0
"1828",2020-03-13,0,10.45,224.5562011,"2020","3","13","0","0","0","1","0","1",2020-03-13,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,22.9,0,0
"1829",2020-03-14,0,11.75,224.6679478,"2020","3","14","0","0","0","1","0","1",2020-03-14,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,18.5,0,0
"1830",2020-03-15,0,8.9,224.6140043,"2020","3","15","0","0","0","1","0","1",2020-03-15,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,22.9,0
"1831",2020-03-16,0,9.4,224.6031546,"2020","3","16","0","0","0","1","0","1",2020-03-16,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,18.5,0
"1832",2020-03-17,0,9.7,224.6107011,"2020","3","17","0","0","0","1","0","1",2020-03-17,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1833",2020-03-18,0,10.15,224.558076,"2020","3","18","0","0","0","1","0","1",2020-03-18,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1834",2020-03-19,0,10.95,224.6496057,"2020","3","19","0","0","0","1","0","1",2020-03-19,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1835",2020-03-20,0,10.95,224.6111657,"2020","3","20","0","0","0","1","0","1",2020-03-20,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1836",2020-03-21,0,10.8,224.5330913,"2020","3","21","1","0","0","0","0","1",2020-03-21,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1837",2020-03-22,0.8,10.15,224.5386593,"2020","3","22","1","0","0","0","0","1",2020-03-22,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1838",2020-03-23,0.5,2.05,224.4291637,"2020","3","23","1","0","0","0","0","1",2020-03-23,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1839",2020-03-24,4.2,0.15,224.4927359,"2020","3","24","1","0","0","0","0","1",2020-03-24,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,0
"1840",2020-03-25,7.7,0.75,224.4089505,"2020","3","25","1","0","0","0","0","1",2020-03-25,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,0,0,0,0,7.7
"1841",2020-03-26,13.6,4.9,224.4633965,"2020","3","26","1","0","0","0","0","1",2020-03-26,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,7.7,0,0,0,0,13.6
"1842",2020-03-27,10.6,6.75,224.7343994,"2020","3","27","1","0","0","0","0","1",2020-03-27,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,13.6,0,0,0,0,10.6
"1843",2020-03-28,3.3,6.2,224.6554505,"2020","3","28","1","0","0","0","0","1",2020-03-28,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,10.6,7.7,0,0,0,0
"1844",2020-03-29,10.9,6.15,224.5971059,"2020","3","29","1","0","0","0","0","1",2020-03-29,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,0,13.6,0,0,0,10.9
"1845",2020-03-30,5.1,7.8,224.5029157,"2020","3","30","1","0","0","0","0","1",2020-03-30,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,10.9,10.6,7.7,0,0,5.1
"1846",2020-03-31,19,6.35,224.5423318,"2020","3","31","1","0","0","0","0","1",2020-03-31,2020.1,2020.1,"2020-04-01",223.779798126374,223.107997769101,223.749402579605,5.1,0,13.6,0,0,19
"1847",2020-04-01,0.6,1.7,224.5105342,"2020","4","1","1","0","0","0","0","1",2020-04-01,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,19,10.9,10.6,7.7,0,0
"1848",2020-04-02,0,2.95,224.5931526,"2020","4","2","1","0","0","0","0","1",2020-04-02,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,5.1,0,13.6,0,0
"1849",2020-04-03,0,6.05,224.5403137,"2020","4","3","1","0","0","0","0","1",2020-04-03,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,19,10.9,10.6,7.7,0
"1850",2020-04-04,0,7.45,224.4438835,"2020","4","4","1","0","0","0","0","1",2020-04-04,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,5.1,0,13.6,0
"1851",2020-04-05,0,9.8,224.6134032,"2020","4","5","1","0","0","0","0","1",2020-04-05,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,19,10.9,10.6,0
"1852",2020-04-06,1,11.15,224.50066,"2020","4","6","1","0","0","0","0","1",2020-04-06,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,5.1,0,0
"1853",2020-04-07,0.7,11.1,224.5207673,"2020","4","7","1","0","0","0","0","1",2020-04-07,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,19,10.9,0
"1854",2020-04-08,3,11.3,224.5335447,"2020","4","8","1","0","0","0","0","1",2020-04-08,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,0,5.1,0
"1855",2020-04-09,0,11.4,224.5502589,"2020","4","9","1","0","0","0","0","1",2020-04-09,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,0,19,0
"1856",2020-04-10,0,12.7,224.5060244,"2020","4","10","1","0","0","0","0","1",2020-04-10,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,0,0,0
"1857",2020-04-11,0,14.45,224.5881914,"2020","4","11","1","0","0","0","0","1",2020-04-11,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,0,0,0
"1858",2020-04-12,0,14.9,224.6677315,"2020","4","12","1","0","0","0","0","1",2020-04-12,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,0,0,0
"1859",2020-04-13,0,13.5,224.5815884,"2020","4","13","1","0","0","0","0","1",2020-04-13,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,0,0,0
"1860",2020-04-14,15.4,9.2,224.646203,"2020","4","14","1","0","0","0","0","1",2020-04-14,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,0,0,15.4
"1861",2020-04-15,0,9.8,224.6078495,"2020","4","15","1","0","0","0","0","1",2020-04-15,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,15.4,0,0,0,0,0
"1862",2020-04-16,0,10.35,224.6336743,"2020","4","16","1","0","0","0","0","1",2020-04-16,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,0,0,0
"1863",2020-04-17,0,12.75,224.6747914,"2020","4","17","1","0","0","0","0","1",2020-04-17,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,15.4,0,0,0,0
"1864",2020-04-18,2.2,15.2,224.6582085,"2020","4","18","1","0","0","0","0","1",2020-04-18,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,0,0,0
"1865",2020-04-19,2.7,16.9,224.6525003,"2020","4","19","1","0","0","0","0","1",2020-04-19,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,15.4,0,0,0
"1866",2020-04-20,23,14.15,224.667059,"2020","4","20","1","0","0","0","0","1",2020-04-20,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,0,0,0,23
"1867",2020-04-21,7.8,12.85,224.735337,"2020","4","21","1","0","0","0","0","1",2020-04-21,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,23,0,0,15.4,0,7.8
"1868",2020-04-22,10,10.3,224.661196,"2020","4","22","1","0","0","0","0","1",2020-04-22,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,7.8,0,0,0,0,10
"1869",2020-04-23,7.8,10.85,224.617596,"2020","4","23","1","0","0","0","0","1",2020-04-23,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,10,23,0,0,15.4,7.8
"1870",2020-04-24,0.3,11.5,224.6359569,"2020","4","24","1","0","0","0","0","1",2020-04-24,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,7.8,7.8,0,0,0,0
"1871",2020-04-25,0,11.45,224.5538101,"2020","4","25","1","0","0","0","0","1",2020-04-25,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,10,23,0,0,0
"1872",2020-04-26,0,11.9,224.5392177,"2020","4","26","1","0","0","0","0","1",2020-04-26,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,7.8,7.8,0,0,0
"1873",2020-04-27,6.5,12.9,224.5208704,"2020","4","27","1","0","0","0","0","1",2020-04-27,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,0,10,23,0,6.5
"1874",2020-04-28,10,11.2,224.5743987,"2020","4","28","1","0","0","0","0","1",2020-04-28,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,6.5,0,7.8,7.8,0,10
"1875",2020-04-29,5,11.1,224.6115594,"2020","4","29","1","0","0","0","0","1",2020-04-29,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,10,0,0,10,23,0
"1876",2020-04-30,0,11.25,224.6599531,"2020","4","30","1","0","0","0","0","1",2020-04-30,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,6.5,0,7.8,7.8,0
"1877",2020-05-01,0.6,12.45,224.7061048,"2020","5","1","1","0","0","0","0","1",2020-05-01,2020.1,2020.2,"2020-04-01",223.779798126374,224.39080739011,223.749402579605,0,10,0,0,10,0
